case_id,node_id,region_type,pl_name,discoverymethod,pl_bmasse,pl_orbper,pl_orbsmax,r3_log_mass,r3_log_period,r3_log_semimajor,r3_z_mass,r3_z_period,r3_z_semimajor,imputation_status_pl_bmasse,imputation_status_pl_orbper,imputation_status_pl_orbsmax,rv_proxy,is_anchor,belongs_to_target_node,r3_valid
case_1,cube17_cluster2,N1,HD 99706 b,Radial Velocity,390.9308999999998,841.0,1.98,2.592099999337635,2.924795995797912,0.2966651902615311,1.2248573750042544,1.8766336134415706,1.95052760011717,observed,observed,observed,1.6171680007383311,False,False,True
case_1,cube17_cluster2,N1,HIP 105854 b,Radial Velocity,2606.1,184.19999999999996,0.8099999999999999,3.415991076232649,2.26528962586083,-0.09151498112135029,2.034195641683368,1.1282502646831432,1.3025313022252334,observed,observed,observed,2.660894534279039,False,False,True
case_1,cube17_cluster2,N1,HIP 107772 b,Radial Velocity,12.900000000000002,55.199000000000005,0.2429999999999999,1.110589710299249,1.7419312100042754,-0.614393726401688,-0.23048423873965787,0.5343625606159328,0.4296801981078069,observed,observed,observed,0.5299459736311573,False,False,True
case_1,cube17_cluster2,N1,HIP 109384 b,Radial Velocity,495.81480000000016,499.48,1.134,2.695319486252699,2.6985181030454157,0.05461305455688774,1.3262536432369185,1.6198618598279262,1.5464655191647205,observed,observed,observed,1.7958134519042273,False,False,True
case_1,cube17_cluster2,N1,HIP 109600 b,Radial Velocity,851.7843999999996,232.07999999999996,0.706,2.930329681927026,2.3656377157946076,-0.15119529894819625,1.5571127334164034,1.242121552375659,1.2029058502835739,observed,observed,observed,2.141783776662157,False,False,True
case_1,cube17_cluster2,N1,HIP 111909 b,Radial Velocity,384.5723724700001,487.08,1.3199999999999998,2.584978081476043,2.6876002973649102,0.12057393120584982,1.2178612552268018,1.6074727391935795,1.6565752234341722,observed,observed,observed,1.6891113156877395,False,False,True
case_1,cube17_cluster2,N1,HIP 111909 c,Radial Velocity,257.4410096700001,893.6299999999995,1.97,2.4106777300382425,2.9511577400267104,0.2944662261615929,1.046639660200102,1.9065479422856473,1.9468568289109,observed,observed,observed,1.4269584833626725,False,False,True
case_1,cube17_cluster2,N1,HIP 114933 b,Radial Velocity,616.5871095799998,1481.6,2.8400000000000003,2.7899944410898185,3.170730969337859,0.45331834004703775,1.4192563058395646,2.1557114926926837,2.2120315835702415,observed,observed,observed,1.733084117977199,False,False,True
case_1,cube17_cluster2,N1,HIP 12961 b,Radial Velocity,114.41880000000003,57.43500000000001,0.2499999999999999,2.0584973886655247,1.759176625403369,-0.6020599913279626,0.7006800606384056,0.5539320178879452,0.4502691288573656,observed,observed,observed,1.472105180197735,False,False,True
case_1,cube17_cluster2,N1,HIP 14810 c,Radial Velocity,416.35729999999984,147.74700000000004,0.5489999999999998,2.6194661835540014,2.1695186713016983,-0.2604276555499082,1.2517401762876061,1.0195729403176605,1.0205622688590987,observed,observed,observed,1.896293293120102,False,False,True
case_1,cube17_cluster2,N1,HIP 14810 d,Radial Velocity,187.51970000000009,981.7999999999996,1.94,2.2730468995403816,2.9920230277638504,0.287801729930226,0.9114398735771676,1.9529203539541127,1.9357316628060584,observed,observed,observed,1.275705890285765,False,False,True
case_1,cube17_cluster2,N1,HIP 18606 b,Radial Velocity,244.72787338999996,674.9400000000003,1.61,2.3886834363320744,2.829265167161245,0.20682587603184974,1.025033862972552,1.768228775059802,1.8005571809208658,observed,observed,observed,1.445595047278326,False,False,True
case_1,cube17_cluster2,N1,HIP 34222 b,Radial Velocity,263.7975778100001,159.98600000000002,0.492,2.4212708035356667,2.204081980226128,-0.30803489723263966,1.0570456228129272,1.0587941003490706,0.9410906249228388,observed,observed,observed,1.6865768101269576,False,False,True
case_1,cube17_cluster2,N1,HIP 38594 b,Radial Velocity,8.1,60.72200000000001,0.256,0.9084850188786497,1.7833460674766746,-0.5917600346881504,-0.42901905144634805,0.5813586036208,0.4674630358703607,observed,observed,observed,0.31403632971975826,False,False,True
case_1,cube17_cluster2,N1,HIP 41378 d,Transit,4.6000000000000005,278.3618,0.876662179341791,0.6627578316815741,2.4446096361558554,-0.05716772922467984,-0.6704058334364114,1.331735956287289,1.359867801388791,observed,observed,physically_derived,-0.15211204703704428,False,False,True
case_1,cube17_cluster2,N1,HIP 41378 e,Transit,12.000000000000002,368.9999999999999,1.0578970939195211,1.0791812460476249,2.56702636615906,0.02444342411079025,-0.2613379191949222,1.470649917577147,1.496102800306121,observed,observed,physically_derived,0.22350579066127152,False,False,True
case_1,cube17_cluster2,N1,HIP 41378 f,Transit,12.000000000000002,542.0797499999998,1.3671032088896873,1.0791812460476249,2.734063184023778,0.13580130268726862,-0.2613379191949222,1.660197098344294,1.6819945546468735,observed,observed,physically_derived,0.16782685137303233,False,False,True
case_1,cube17_cluster2,N1,HIP 41378 g,Radial Velocity,7.0,62.05999999999999,0.3223297273554902,0.8450980400142568,1.7928117712481468,-0.49169963916315207,-0.49128639362642434,0.5920999329085301,0.6344956940167454,observed,observed,physically_derived,0.2474941162648746,False,False,True
case_1,cube17_cluster2,N1,HIP 5158 b,Radial Velocity,450.99999999999983,345.72,0.89,2.6541765418779604,2.5387245043280378,-0.05060999335508721,1.2858374277684637,1.4385340152922008,1.3708147504586286,observed,observed,observed,1.8079350404352812,False,False,True
case_1,cube17_cluster2,N1,HIP 54597 b,Radial Velocity,762.7881768000004,3274.0,3.999999999999999,2.882403952871199,3.5150786750759226,0.6020599913279623,1.510033541067876,2.54646448751534,2.46032875709409,observed,observed,observed,1.7107110611792247,False,False,True
case_1,cube17_cluster2,N1,HIP 57274 d,Radial Velocity,167.40000000000003,431.70000000000016,1.0100000000000002,2.2237554536572413,2.635182048656268,0.004321373782642674,0.8630190877573793,1.5479904562425166,1.4625126916919078,observed,observed,observed,1.3453614374384855,False,False,True
case_1,cube17_cluster2,N1,HIP 63242 b,Radial Velocity,2917.5600000000013,124.60000000000004,0.5649999999999998,3.465019796131623,2.095518042323151,-0.24795155218056159,2.082358342182657,0.9355997733405492,1.0413888576223862,observed,observed,observed,2.7665137820239063,False,False,True
case_1,cube17_cluster2,N1,HIP 65407 c,Radial Velocity,249.17872000000008,67.29999999999998,0.3159999999999999,2.396510950582676,1.8280150642239767,-0.5003129173815963,1.032723115828479,0.6320473230862611,0.6201173903069458,observed,observed,observed,1.7871725958413502,False,False,True
case_1,cube17_cluster2,N1,HIP 66074 b,Astrometry,1589.1420349999994,310.9000000000001,0.7989999999999998,3.2011627154956113,2.492620722043192,-0.0974532206860087,1.8231619043504108,1.3862171544557331,1.2926184897284336,observed,observed,observed,2.370289141481214,False,False,True
case_1,cube17_cluster2,N1,HIP 67851 b,Radial Velocity,365.50266805000007,89.23000000000002,0.42,2.5628905515132043,1.9505108929859967,-0.37675070960209955,1.196163868622353,0.7710510427116003,0.8263820557977889,observed,observed,observed,1.9127202538512056,False,False,True
case_1,cube17_cluster2,N1,HIP 67851 c,Radial Velocity,2204.775659360001,3128.4100000000003,4.55,3.343364405659322,3.4953236654456807,0.6580113966571124,1.9628518132030144,2.524047235862038,2.5537294668366264,observed,observed,observed,2.178256517177428,False,False,True
case_1,cube17_cluster2,N1,HIP 71135 b,Radial Velocity,18.8,87.18999999999998,0.3349999999999999,1.2741578492636798,1.9404666776635289,-0.47495519296315486,-0.06980528761870797,0.7596532399892455,0.6624475059529267,observed,observed,observed,0.6273356233758369,False,False,True
case_1,cube17_cluster2,N1,HIP 74890 b,Radial Velocity,762.792,822.3000000000002,2.1,2.8824061296098433,2.915030290259161,0.3222192947339193,1.5100356793576704,1.8655518532839295,1.9931855365982134,observed,observed,observed,1.910729366190123,False,False,True
case_1,cube17_cluster2,N1,HIP 75092 b,Radial Velocity,568.9128485300007,926.4,2.02,2.7550457421394863,2.966798546383361,0.3053513694466238,1.3849249236649324,1.9242965487768766,1.9650275987510888,observed,observed,observed,1.7661128933450327,False,False,True
case_1,cube17_cluster2,N1,HIP 90988 b,Radial Velocity,668.0753115100001,455.7381599999999,1.3600000000000003,2.824825422849216,2.6587153945766904,0.13353890837021762,1.4534720501223182,1.5746952236719753,1.678217898212831,observed,observed,observed,1.938586957990319,True,False,True
case_1,cube17_cluster2,N1,HIP 9618 c,Transit,7.0,52.56363000000001,0.2690000000000001,0.8450980400142568,1.7206853495983865,-0.5702477199975919,-0.49128639362642434,0.510253546840478,0.5033739383487323,observed,observed,observed,0.27153625681479465,False,False,True
case_1,cube17_cluster2,N1,HR 810 b,Radial Velocity,1970.5361234,302.79999,0.92,3.2945844006578464,2.4811558564854166,-0.036212172654444715,1.9149334344225588,1.3732072505786688,1.3948492972993167,observed,observed,observed,2.467532448496041,False,False,True
case_1,cube17_cluster2,N1,HU Aqr AB b,Eclipse Timing Variations,1875.1970000000008,2389.999999999999,3.600000000000002,3.2730468995403816,3.3783979009481375,0.5563025007672875,1.893776361222178,2.3913642184119426,2.3839449367188434,observed,observed,observed,2.1469142658910023,False,False,True
case_1,cube17_cluster2,N1,K2-157 d,Radial Velocity,23.299999999999997,66.49999999999999,0.309,1.3673559210260189,1.8228216453031045,-0.5100415205751654,0.021746578851595835,0.6261540240664525,0.6038772541077313,observed,observed,observed,0.7597487059249841,False,False,True
case_1,cube17_cluster2,N1,K2-185 c,Transit,6.3,52.71349399999999,0.2714218441250632,0.7993405494535817,1.721921803439944,-0.5663552030977375,-0.5362356461872476,0.5116566287646425,0.5098717883847137,observed,observed,physically_derived,0.22536661497360044,False,False,True
case_1,cube17_cluster2,N1,K2-196 b,Transit,12.6,48.32422199999999,0.2729796724566829,1.100370545117563,1.6841648707952253,-0.5638696916719935,-0.24052289757089956,0.46881146307777166,0.5140208983109431,observed,observed,physically_derived,0.5389822548524879,False,False,True
case_1,cube17_cluster2,N1,K2-263 b,Transit,15.4,50.819172,0.2572999999999998,1.187520720836463,1.7060275847843926,-0.5895602137896537,-0.1549121000575497,0.4936204594028894,0.4711352373462191,observed,observed,observed,0.6188448592416655,False,False,True
case_1,cube17_cluster2,N1,K2-290 c,Transit,246.0004200000001,48.36685000000001,0.3049999999999999,2.39093584858113,1.684547803903548,-0.5157001606532143,1.027246489710018,0.4692460013552175,0.5944311821751649,observed,observed,observed,1.829419913946614,False,False,True
case_1,cube17_cluster2,N1,K2-312 c,Radial Velocity,1719.4516818700006,921.1999999999998,1.9610000000000003,3.235389976266162,2.9643539292921934,0.2924775936677841,1.8567845914774637,1.921522488042187,1.94353716812229,observed,observed,observed,2.247271999835431,False,False,True
case_1,cube17_cluster2,N1,K2-73 c,Radial Velocity,1142.0000000000005,1000.0,1.9700318195322448,3.0576661039098294,3.0,0.29447324084974974,1.6821999469362736,1.9619723259549475,1.9468685386588256,observed,observed,physically_derived,2.0576661039098294,False,False,True
case_1,cube17_cluster2,N1,K2-99 c,Radial Velocity,2669.758618799999,522.1999999999999,1.4300000000000002,3.426471997221474,2.7178368674869255,0.15533603746506186,2.0444914327948154,1.641784076633795,1.7146042466134042,observed,observed,observed,2.5205263747258324,False,False,True
case_1,cube17_cluster2,N1,KELT-6 c,Radial Velocity,1179.1492999999996,1276.0,2.39,3.071568797513283,3.1058506743851435,0.3783979009481377,1.695857070139495,2.082087742235535,2.0869655169559316,observed,observed,observed,2.036285239384902,False,False,True
case_1,cube17_cluster2,N1,KIC 10525077 b,Transit,25.90000000000001,854.0829999999996,1.7675852136702337,1.413299764081252,2.9315000775864757,0.2473803599143085,0.06687889226738705,1.8842411566101898,1.8682555265760106,observed,observed,physically_derived,0.43613307155242675,False,False,True
case_1,cube17_cluster2,N1,KIC 3558849 b,Transit,38.10000000000001,1322.3000000000002,2.3419010471413317,1.5809249756756194,3.1213299979360905,0.3695685407840024,0.2315432538657497,2.099653104032841,2.072226503680906,observed,observed,physically_derived,0.5404816430302559,False,False,True
case_1,cube17_cluster2,N1,KIC 5437945 b,Transit,33.6,440.7812999999999,1.1967099999999995,1.526339277389844,2.64422316143565,0.07798892011504843,0.17792173073605091,1.5582499754325772,1.5854872813730922,observed,observed,observed,0.6449315569112941,False,False,True
case_1,cube17_cluster2,N1,KIC 7917485 b,Pulsation Timing Variations,3750.393999999998,839.999999999999,2.050478606344143,3.5740768952043624,2.924279286061881,0.3118552424383507,2.189489109838526,1.8760472704125808,1.9758846335284819,observed,observed,physically_derived,2.5993171331837353,False,False,True
case_1,cube17_cluster2,N1,KIC 8540376 c,Transit,6.35,75.20000000000002,0.3532614038071328,0.8027737252919757,1.8762178405916423,-0.45190380957686804,-0.532863112292692,0.6867460444965314,0.7009276041052567,observed,observed,physically_derived,0.17736777842809492,False,False,True
case_1,cube17_cluster2,N1,KIC 9663113 b,Transit,19.200000000000003,572.3846999999998,1.5534599999999998,1.2833012287035497,2.7576880164322883,0.1913000750979601,-0.06082341237454059,1.6870056812445993,1.7746396759356764,observed,observed,observed,0.36407188989278694,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-0212L b,Microlensing,5700.000000000001,1030.7572939789643,2.2000000000000006,3.7558748556724915,3.013156416695426,0.34242268082220634,2.3680758797858137,1.9769017392752821,2.0269114204924175,observed,imputed,observed,2.751489383440683,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-1105L b,Microlensing,2.32,1355.0698773992667,2.44,0.3654879848908996,3.1319616912151704,0.3873898263387294,-0.9624248506155328,2.111717554934095,2.1019759033527086,observed,imputed,observed,-0.6784992455141572,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-1107L b,Microlensing,1043.0000000000002,68.90258413076639,0.342,3.018284308426531,1.8382355100453203,-0.46597389394386496,1.643513772284056,0.6436451056373392,0.6774401535526927,observed,imputed,observed,2.405539138411424,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-1337L b,Microlensing,88.99195395999998,2479.216653027763,3.970000000000001,1.9493507425018117,3.394314480419745,0.5987905067631152,0.5934613276077111,2.4094257619977575,2.4548709463911673,observed,imputed,observed,0.8179125823618969,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-1820L b,Microlensing,1449.9999999999998,367.0449572948499,1.0799999999999998,3.161368002234975,2.5647192618250854,0.03342375548694964,1.7840701054991168,1.468031901215061,1.5110938326014165,observed,imputed,observed,2.306461581626613,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-1836L b,Microlensing,700.0000000000001,2034.554016164486,3.5000000000000004,2.845098040014257,3.3084692245951812,0.5440680443502757,1.4733865816635967,2.312011752129832,2.3635217336564582,observed,imputed,observed,1.7422749651491967,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-2142L b,Microlensing,4923.0,249.64839592714196,0.8299999999999998,3.6922298357727557,2.397328779915547,-0.08092190762392618,2.305555054481411,1.2780833956173088,1.3202145145984319,observed,imputed,observed,2.8931202424675733,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-2321L b,Microlensing,301.93698665000016,2106.009517929799,3.580000000000002,2.4799163164484406,3.32346032961065,0.5538830266438746,1.1146552499838016,2.329023101654987,2.3799060640756795,observed,imputed,observed,1.3720962065782238,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-2364L b,Microlensing,1249.9999999999995,1340.662761427106,2.6299999999999994,3.0969100130080562,3.1273195464790553,0.41995574848975775,1.7207506707612858,2.1064498213967124,2.156338796017024,observed,imputed,observed,2.0544701641817045,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-2397L b,Microlensing,835.9999999999998,2153.291782590959,3.6400000000000015,2.9222062774390163,3.3331028830437335,0.5611013836490562,1.5491328167839324,2.3399651133743298,2.3919558001545647,observed,imputed,observed,1.8111719830911053,False,False,True
case_1,cube17_cluster2,N1,KMT-2016-BLG-2605L b,Microlensing,245.04570179999996,188.23296289199865,0.6809999999999999,2.3892470892158664,2.274695678329139,-0.16685288808721488,1.0255875597666673,1.1389239038862067,1.1767683488242593,observed,imputed,observed,1.6310151964394868,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-0165L b,Microlensing,34.0,2077.704687112731,3.4500000000000006,1.5314789170422551,3.3175838195101406,0.5378190950732742,0.1829705862999614,2.322354656119803,2.353090247723558,observed,imputed,observed,0.42561764387220835,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-0428L b,Microlensing,5.59,855.6636150643811,1.8100000000000005,0.7474118078864233,2.9323030651051933,0.2576785748691846,-0.5872471437861555,1.8851523570407882,1.885446526162316,observed,imputed,observed,-0.23002254714864112,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-0673L b,Microlensing,1166.4302536899995,1131.3436453319644,2.3399999999999994,3.066858775411682,3.0535945417979633,0.36921585741014273,1.6912302435714777,2.02278942264161,2.0716377628398295,observed,imputed,observed,2.048993928145694,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-0849L b,Microlensing,6.39,1550.24735360559,2.73,0.8055008581584001,3.190400998644713,0.436162647040756,-0.5301841501713473,2.178032311829342,2.1833932697783807,observed,imputed,observed,-0.2579661413898374,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-1003L b,Microlensing,5.19,577.8797278465075,1.38,0.7151673578484579,2.761837459583495,0.13987908640123647,-0.6189220435824955,1.6917143153117413,1.6888016739823144,observed,imputed,observed,-0.2054451286793738,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-1038L b,Microlensing,639.9999999999999,773.0584655872418,1.7999999999999998,2.806179973983887,2.888212340388879,0.255272505103306,1.4351559453733866,1.835119839211538,1.8814300296596616,observed,imputed,observed,1.843442527187594,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-1057L b,Microlensing,23.5,1208.3318759814383,2.3599999999999994,1.3710678622717363,3.0821862323912663,0.37291200297010646,0.025392954177258495,2.0552342118480014,2.0778078065872823,observed,imputed,observed,0.34367245147464764,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-1146L b,Microlensing,230.00000000000009,652.6119500778946,1.6,2.361727836017593,2.8146550219577886,0.2041199826559248,0.9985543932372617,1.7516497245886855,1.7960401833528472,observed,imputed,observed,1.423509495364997,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-1194L b,Microlensing,3.5400000000000005,846.163009507183,1.7800000000000002,0.5490032620257879,2.9274540359822194,0.25042000230889405,-0.7821510978456461,1.8796498587804233,1.8733296575178096,observed,imputed,observed,-0.4268147499682853,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-2331L b,Microlensing,170.99999999999991,996.9446784966412,2.14,2.2329961103921536,2.99867105952506,0.33041377334919086,0.8720965220378863,1.9604642936321797,2.0068647304296086,observed,imputed,observed,1.233439090550467,False,False,True
case_1,cube17_cluster2,N1,KMT-2017-BLG-2509L b,Microlensing,664.2613706300002,994.25972612139,2.14,2.8223389972706467,2.997499848066557,0.33041377334919086,1.451029543552676,1.9591352463426102,2.0068647304296086,observed,imputed,observed,1.8231723812484613,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-0029L b,Microlensing,7.59,2957.65330068218,4.270000000000002,0.8802417758954804,3.470947264175671,0.6304278750250241,-0.45676341955813926,2.4963858005147648,2.507683786974258,observed,imputed,observed,-0.27674064549640986,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-0030L b,Microlensing,460.8511901499999,2830.996772865205,4.39,2.6635607133945673,3.4519393743005913,0.6424645202421213,1.2950558418555458,2.4748163526277027,2.5277767801633004,observed,imputed,observed,1.5129142552943704,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-0087L b,Microlensing,73.10053361000001,273.8124669912889,0.8700000000000001,1.8639205471771856,2.4374532181670734,-0.06048074738138142,0.5095401295936907,1.323615118788675,1.3543373192604964,observed,imputed,observed,1.0514361411214945,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-0247L b,Microlensing,670.6179387699998,1217.7477780372492,2.46,2.826475166457285,3.0855573458093652,0.39093510710337914,1.4550926534637838,2.0590596262243963,2.107894105723263,observed,imputed,observed,1.7979560511874968,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-0748L b,Microlensing,60.0,168.17454094589243,0.6199999999999999,1.7781512503836436,2.2257602508936363,-0.20760831050174622,0.4252858198337402,1.0833937972390177,1.1087345727826967,observed,imputed,observed,1.0362311667524315,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-0885L b,Microlensing,9217.023802999998,360.806346491519,1.0700000000000005,3.9645907090585486,2.557274168066149,0.029383777685209847,2.5731050781169045,1.45958348516767,1.5043498233704276,observed,imputed,observed,3.112165986369832,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-1025L b,Microlensing,6.059000000000001,530.3306285576954,1.3050000000000002,0.7824009524965299,2.7245467099574725,0.11561051167429982,-0.55287603036416,1.6493981568105014,1.6482896959434943,observed,imputed,observed,-0.1257812841559609,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-1743L b,Microlensing,77.86795971000001,574.1780082507768,1.4489999999999998,1.8913587954962385,2.75904655444708,0.16106838547117452,0.5364937220745607,1.688547299756976,1.7241733605456189,observed,imputed,observed,0.9716766106805452,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-1976L b,Microlensing,705.5790635400002,2068.417023433693,3.5400000000000023,2.8485456856102314,3.315638103434248,0.5490032620257881,1.4767733297289911,2.3201467297388216,2.371760183270281,observed,imputed,observed,1.7433329844654821,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-1988L b,Microlensing,5.56,1863.8779648607936,3.089999999999998,0.7450747915820575,3.2704174740466394,0.4899584794248344,-0.5895428801741553,2.2688320380288824,2.2731956419673365,observed,imputed,observed,-0.3450643664334889,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-1990L b,Microlensing,111.00000000000004,223.53756573441768,0.7630000000000001,2.0453229787866576,2.349350517267718,-0.11747546204511947,0.6877383571112036,1.22363944404271,1.259194994061507,observed,imputed,observed,1.2622061396974185,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-1996L b,Microlensing,346.4329636300001,2721.1876936215604,4.270000000000002,2.5396192091002163,3.4347584982269637,0.6304278750250241,1.173303579853594,2.45532013218663,2.507683786974258,observed,imputed,observed,1.3946997096912286,False,False,True
case_1,cube17_cluster2,N1,KMT-2018-BLG-2602L b,Microlensing,365.50266805000007,2304.7918075908706,3.809999999999999,2.5628905515132043,3.3626317015703426,0.5809249756756192,1.196163868622353,2.3734733205747123,2.4250476868379334,observed,imputed,observed,1.4420133176564236,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0253L b,Microlensing,9.2,1845.8058014224605,3.1,0.9637878273455552,3.2661860066535082,0.4913616938342727,-0.37469308482006336,2.2640303258966163,2.275538053583121,observed,imputed,observed,-0.12494084153894736,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0297L b,Microlensing,6038.739732999998,308.39309019647226,0.96,3.7809463121124214,2.48910463875907,-0.017728766960431602,2.3927044862451594,1.38222723365643,1.4257039862946017,observed,imputed,observed,2.951244765859398,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0335L b,Microlensing,6674.396547000003,672.0311189616253,1.6399999999999997,3.824412005893512,2.827389383887761,0.2148438480476978,2.4354024232071296,1.7661002058271968,1.813941729040265,observed,imputed,observed,2.8819488779309252,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0371L b,Microlensing,2447.278733899999,232.6332860677894,0.7900000000000004,3.3886834363320744,2.3666718553679624,-0.10237290870955837,2.007370350617563,1.2432950555778568,1.2844059640481895,observed,imputed,observed,2.5997928178760867,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0414L b,Microlensing,1452.4758199900004,407.2665698990244,1.1599999999999997,3.162108911229443,2.609878762886793,0.06445798922691837,1.7847979274384074,1.5192772267697556,1.5628998496366793,observed,imputed,observed,2.292149323600512,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0578L b,Microlensing,381.39408840000016,902.0838443481408,2.0000000000000004,2.5813739572072176,2.955246904998118,0.3010299956639813,1.2143207924515278,1.9111881749117852,1.9578138500349094,observed,imputed,observed,1.5962916555411784,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0842L b,Microlensing,10.28,2024.159659212661,3.309999999999999,1.011993114659257,3.3062447652726767,0.5198279937757186,-0.3273392721944031,2.309487518259109,2.323057371509704,observed,imputed,observed,-0.09008847376496854,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-0953L b,Microlensing,15.499999999999996,402.6431829617685,1.1000000000000003,1.1903316981702914,2.6049203505732383,0.04139268515822516,-0.1521507744565871,1.5136506045248528,1.5243965134332367,observed,imputed,observed,0.3220249146458787,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1042L b,Microlensing,60.387397330000006,729.7057168835984,1.6999999999999995,1.7809463121124216,2.86314774874859,0.2304489213782738,0.4280315109551389,1.8066774709766236,1.839991564894893,observed,imputed,observed,0.826563729196225,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1216L b,Microlensing,29.87587026,1259.7058486255278,2.44,1.4753205647883645,3.100269145726497,0.3873898263387294,0.1278041877949432,2.075754030691327,2.1019759033527086,observed,imputed,observed,0.44189751621286555,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1339L b,Microlensing,397.0000000000001,1002.046457666776,2.1500000000000004,2.598790506763115,3.0008878571006887,0.3324384599156054,1.2314297045691636,1.9629798332369404,2.0102445769445763,observed,imputed,observed,1.598494554396219,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1367L b,Microlensing,4.08,788.1547599024638,1.6999999999999995,0.6106601630898799,2.8966115027338546,0.2304489213782738,-0.72158327421527,1.844650896876831,1.839991564894893,observed,imputed,observed,-0.3548770044880716,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1552L b,Microlensing,1287.2050483500002,1318.3196242411598,2.6,3.1096477343742612,3.12002071694662,0.414973347970818,1.7332633992287645,2.0981673805644547,2.148021583215077,observed,imputed,observed,2.069640828725388,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1715L b,Microlensing,813.6407219200007,1883.6109682825968,3.32,2.9104326764714425,3.2749912106784884,0.5211380837040362,1.537567178962512,2.2740221445887463,2.325244328716794,observed,imputed,observed,1.818768939578613,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-1806L b,Microlensing,4.67,1811.886128344257,3.020000000000001,0.6693168805661122,3.2581309000815697,0.48000694295715074,-0.6639626403928823,2.254889689951753,2.2565833591543765,observed,imputed,observed,-0.41672675279441107,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-2783L b,Microlensing,368.68095212,805.4353734227782,1.8500000000000003,2.566650700386511,2.906030699203578,0.2671717284030139,1.1998576000595795,1.855339451404815,1.9012936219151115,observed,imputed,observed,1.5979738006519852,False,False,True
case_1,cube17_cluster2,N1,KMT-2019-BLG-2974L b,Microlensing,88.99195395999998,914.1153688035114,2.0000000000000004,1.9493507425018117,2.9610010106931828,0.3010299956639813,0.5934613276077111,1.9177177204711302,1.9578138500349094,observed,imputed,observed,0.9623504056040841,False,False,True
case_1,cube17_cluster2,N1,KMT-2020-BLG-0202L b,Microlensing,3902.9328379600006,2615.9048494025437,4.169999999999998,3.5913910779647416,3.417621942966082,0.6201360549737573,2.2064974633178007,2.435874205358742,2.4905034625181366,observed,imputed,observed,2.452183763642714,False,False,True
case_1,cube17_cluster2,N1,KMT-2020-BLG-0414L b,Microlensing,1.87,1072.1725116895668,2.0699999999999994,0.27184160653649897,3.030264668609704,0.3159703454569176,-1.0544171050088704,1.99631554851602,1.9827540506653125,observed,imputed,observed,-0.7382466163334023,False,False,True
