config_id,feature_space,lens,n_perm,seed,observed_weighted_mean_method_purity,null_mean_purity,null_std_purity,purity_z,purity_empirical_p,observed_weighted_mean_method_entropy,null_mean_entropy,null_std_entropy,entropy_z,entropy_empirical_p,observed_nmi,null_mean_nmi,null_std_nmi,nmi_z,nmi_empirical_p
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,1000,42,0.7651107121484141,0.7298511370436864,0.0027204032918518575,12.961157343963308,0.000999000999000999,0.9459222544844695,1.1756651420627608,0.008905699420465723,-25.79728741465619,0.000999000999000999,0.13596781296718335,0.008793868604107096,0.0009650043346736895,131.78587887491653,0.000999000999000999
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,1000,42,0.782870022539444,0.730545579764588,0.0024037205600898936,21.76810551260552,0.000999000999000999,0.8962292691419645,1.1755373498659438,0.008105355027740355,-34.45969729494329,0.000999000999000999,0.15043289954442585,0.008806432814782227,0.0010394931228092865,136.24569862173828,0.000999000999000999
orbital_pca2_cubes10_overlap0p35,orbital,pca2,1000,42,0.842184059885513,0.7733130779392339,0.0025862381842215705,26.629790854707597,0.000999000999000999,0.6304137673384416,0.9938590534315158,0.008409164730301927,-43.22014109004438,0.000999000999000999,0.2540004545520428,0.008769835940730103,0.001169642350709894,209.66290974542278,0.000999000999000999
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,1000,42,0.8512426900584795,0.7475703947368421,0.002740458791667746,37.83026974784254,0.000999000999000999,0.6468697421267562,1.082364542616551,0.008889924686741863,-48.98745668107595,0.000999000999000999,0.22580053561432423,0.00913790722843179,0.0009268907050280127,233.75207800723862,0.000999000999000999
joint_pca2_cubes10_overlap0p35,joint,pca2,1000,42,0.8475215908266203,0.7457318383046666,0.0026265630070828674,38.75397325229374,0.000999000999000999,0.6569199059243872,1.0892224762242257,0.00866639706454973,-49.882617549130174,0.000999000999000999,0.22123864494400264,0.008892666570490275,0.0009124473399037401,232.72135178334136,0.000999000999000999
thermal_pca2_cubes10_overlap0p35,thermal,pca2,1000,42,0.8130640309411259,0.7562958315427588,0.00272133140656076,20.860450609399013,0.000999000999000999,0.7886617104659008,1.059922484397424,0.009245730170116078,-29.339032065665133,0.000999000999000999,0.20658299951574569,0.01158024627037113,0.0013263869633515933,147.01799597956693,0.000999000999000999
