config_id,permutation_index,weighted_mean_purity,weighted_mean_entropy,node_method_nmi,dominant_method_assortativity
phys_min_pca2_cubes10_overlap0p35,33,0.7271843207660084,0.8198065995781862,0.006568282828319372,
phys_min_pca2_cubes10_overlap0p35,34,0.7305505685218432,0.8156442381306089,0.006567713297052309,1.0
phys_min_pca2_cubes10_overlap0p35,35,0.7304009575104727,0.8179779188911454,0.007675556527776292,1.0
phys_min_pca2_cubes10_overlap0p35,36,0.7259126271693597,0.8222106340306684,0.00658138702633437,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,37,0.732196289646918,0.8039050031794205,0.006548751970414497,0.7106640947919535
phys_min_pca2_cubes10_overlap0p35,38,0.7283812088569719,0.8174970902585998,0.006738658213445037,1.0
phys_min_pca2_cubes10_overlap0p35,39,0.7356373429084381,0.7959945422378154,0.007154420401409466,0.7106640947919535
phys_min_pca2_cubes10_overlap0p35,40,0.7283812088569719,0.8220963323254634,0.004803021846264345,0.6464646464646459
phys_min_pca2_cubes10_overlap0p35,41,0.7253889886295631,0.8190639561872038,0.007621049781353682,0.6517412935323385
phys_min_pca2_cubes10_overlap0p35,42,0.7333183722321963,0.8115455275933743,0.006731551036030872,1.0
phys_min_pca2_cubes10_overlap0p35,43,0.731149012567325,0.806585436222486,0.007034091828218604,-0.019417475728157274
phys_min_pca2_cubes10_overlap0p35,44,0.7292788749251945,0.8194688594820111,0.0067714300030371185,1.0
phys_min_pca2_cubes10_overlap0p35,45,0.7254637941352483,0.8256353263764136,0.006957401220826056,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,46,0.7276331538001197,0.8201592934691626,0.006780416926813417,0.3889427740058196
phys_min_pca2_cubes10_overlap0p35,47,0.7326451226810293,0.8137223866295433,0.00710541138824769,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,48,0.7288300418910831,0.8155665530526606,0.006769630252204433,0.7569444444444444
phys_min_pca2_cubes10_overlap0p35,49,0.7312238180730102,0.8145460154392358,0.006705198274594102,0.22029702970296888
phys_min_pca2_cubes10_overlap0p35,50,0.7356373429084381,0.8058011780170145,0.007334184786869965,0.6684210526315786
phys_min_pca2_cubes10_overlap0p35,51,0.7327199281867145,0.8049045483695886,0.0071541515859141576,0.7619047619047618
phys_min_pca2_cubes10_overlap0p35,52,0.7306253740275285,0.8162538193586368,0.006335954733206436,1.0
phys_min_pca2_cubes10_overlap0p35,53,0.7284560143626571,0.8146252161227263,0.006350267799328358,
phys_min_pca2_cubes10_overlap0p35,54,0.7343656493117894,0.809688932830752,0.005861823694331188,0.26108374384236466
phys_min_pca2_cubes10_overlap0p35,55,0.7300269299820467,0.8129338919718944,0.007674169248808522,-0.014492753623184577
phys_min_pca2_cubes10_overlap0p35,56,0.7269599042489527,0.8195027329030533,0.006386928628908462,-0.00961538461538405
phys_min_pca2_cubes10_overlap0p35,57,0.7277827648114902,0.8163934603678711,0.006083929936431171,
phys_min_pca2_cubes10_overlap0p35,58,0.729802513464991,0.8167382234288694,0.006414430289684329,
phys_min_pca2_cubes10_overlap0p35,59,0.7260622381807301,0.8230675600670214,0.006581264180768662,0.22365988909426915
phys_min_pca2_cubes10_overlap0p35,60,0.730475763016158,0.8152188578056431,0.005473973548218318,-0.019417475728157274
phys_min_pca2_cubes10_overlap0p35,61,0.7264362657091562,0.8251499859717041,0.006114123573933654,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,62,0.7330191502094554,0.8055887254577788,0.007555001352862756,0.729381443298969
phys_min_pca2_cubes10_overlap0p35,63,0.7283064033512866,0.8190800988656864,0.006923621028654276,
phys_min_pca2_cubes10_overlap0p35,64,0.7305505685218432,0.8203021887901721,0.00703768997332431,0.7106640947919535
phys_min_pca2_cubes10_overlap0p35,65,0.7313734290843806,0.8137528033359297,0.005917743377163863,1.0
phys_min_pca2_cubes10_overlap0p35,66,0.7260622381807301,0.8258917289664367,0.007884792172846052,-0.019417475728157274
phys_min_pca2_cubes10_overlap0p35,67,0.7308497905445841,0.8106574621008661,0.006075304658469164,1.0
phys_min_pca2_cubes10_overlap0p35,68,0.7309994015559546,0.8107502691138206,0.006493352352415683,
phys_min_pca2_cubes10_overlap0p35,69,0.7301017354877319,0.8093656194337736,0.007187028677941863,1.0
phys_min_pca2_cubes10_overlap0p35,70,0.7266606822262118,0.8287209038098213,0.006073960574726766,1.0
phys_min_pca2_cubes10_overlap0p35,71,0.7317474566128067,0.8029806562049676,0.007735873023084239,1.0
phys_min_pca2_cubes10_overlap0p35,72,0.7272591262716936,0.8200605445085899,0.007923322762063702,0.6236559139784948
phys_min_pca2_cubes10_overlap0p35,73,0.7277079593058049,0.817608742413484,0.007543669585090782,1.0
phys_min_pca2_cubes10_overlap0p35,74,0.7277827648114902,0.8130247915764038,0.006431339003803898,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,75,0.7314482345900658,0.8056924684599402,0.006190407582313533,1.0
phys_min_pca2_cubes10_overlap0p35,76,0.7327947336923998,0.8068006874065449,0.0069559132125129415,0.732739420935412
phys_min_pca2_cubes10_overlap0p35,77,0.7292788749251945,0.8184350681371347,0.00610492306517735,1.0
phys_min_pca2_cubes10_overlap0p35,78,0.7290544584081389,0.8227547901649298,0.007676325140782995,0.8646907216494844
phys_min_pca2_cubes10_overlap0p35,79,0.7283064033512866,0.8193678639755727,0.005703898939967224,-0.019417475728157274
phys_min_pca2_cubes10_overlap0p35,80,0.7319718731298623,0.8078649137994398,0.006970247025798851,1.0
phys_min_pca2_cubes10_overlap0p35,81,0.7342160383004189,0.8088081401678744,0.00525011537503581,1.0
phys_min_pca2_cubes10_overlap0p35,82,0.7340664272890485,0.8124284949969313,0.0059855274799739495,0.3137254901960769
phys_min_pca2_cubes10_overlap0p35,83,0.7312238180730102,0.8094859042353718,0.006900024977376382,0.7789473684210519
phys_min_pca2_cubes10_overlap0p35,84,0.7264362657091562,0.8246521273428364,0.006395923026898966,0.8107767165255002
phys_min_pca2_cubes10_overlap0p35,85,0.7289796529024536,0.82016893439984,0.005668950344664936,0.22029702970296888
phys_min_pca2_cubes10_overlap0p35,86,0.7268102932375823,0.8167778247691186,0.00575289373201921,0.7106640947919535
phys_min_pca2_cubes10_overlap0p35,87,0.7324207061639737,0.8092630226908516,0.007538518040325165,0.8469387755102045
phys_min_pca2_cubes10_overlap0p35,88,0.7292788749251945,0.8173926535971974,0.0056151329874562905,0.6684210526315786
phys_min_pca2_cubes10_overlap0p35,89,0.7324207061639737,0.8097741716915365,0.00719258275241503,0.46969696969696934
phys_min_pca2_cubes10_overlap0p35,90,0.7310742070616397,0.8170818361506451,0.0054549657854322175,0.26108374384236466
phys_min_pca2_cubes10_overlap0p35,91,0.7333183722321963,0.8038784829145115,0.007284926518062978,0.26727145847871575
phys_min_pca2_cubes10_overlap0p35,92,0.7226959904248953,0.818443250965987,0.0070753807246347255,
phys_min_pca2_cubes10_overlap0p35,93,0.7304009575104727,0.8184644384334124,0.006940638524545766,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,94,0.728755236385398,0.8254602602292521,0.005870561546848267,
phys_min_pca2_cubes10_overlap0p35,95,0.7238928785158588,0.8242237603496629,0.007900291931203701,0.7619047619047618
phys_min_pca2_cubes10_overlap0p35,96,0.733243566726511,0.8072121554047333,0.0054680019378214395,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,97,0.7268850987432675,0.814805320197831,0.007638566686829537,
phys_min_pca2_cubes10_overlap0p35,98,0.7262118491921006,0.8216831977168085,0.005887896180206118,0.6618357487922691
phys_min_pca2_cubes10_overlap0p35,99,0.7365350089766607,0.7965889624640572,0.005356930240348785,
