config_id,node_id,member_id,pl_name,hostname,row_index,cube_id,cluster_id
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,K2-201 b,K2-201 b,K2-201,1575,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,K2-211 b,K2-211 b,K2-211,1589,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,K2-229 b,K2-229 b,K2-229,1612,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,K2-36 b,K2-36 b,K2-36,1767,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,K2-396 b,K2-396 b,K2-396,1818,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,K2-85 b,K2-85 b,K2-85,1903,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1016 b,Kepler-1016 b,Kepler-1016,2154,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1027 b,Kepler-1027 b,Kepler-1027,2171,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1031 b,Kepler-1031 b,Kepler-1031,2177,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1037 b,Kepler-1037 b,Kepler-1037,2183,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1072 b,Kepler-1072 b,Kepler-1072,2237,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1082 b,Kepler-1082 b,Kepler-1082,2251,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1084 b,Kepler-1084 b,Kepler-1084,2253,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1091 b,Kepler-1091 b,Kepler-1091,2265,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1107 b,Kepler-1107 b,Kepler-1107,2290,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1139 b,Kepler-1139 b,Kepler-1139,2332,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1141 b,Kepler-1141 b,Kepler-1141,2337,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1148 b,Kepler-1148 b,Kepler-1148,2345,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-115 b,Kepler-115 b,Kepler-115,2347,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1167 b,Kepler-1167 b,Kepler-1167,2371,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1173 b,Kepler-1173 b,Kepler-1173,2379,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1205 b,Kepler-1205 b,Kepler-1205,2419,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1206 b,Kepler-1206 b,Kepler-1206,2420,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1217 b,Kepler-1217 b,Kepler-1217,2433,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1228 b,Kepler-1228 b,Kepler-1228,2449,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1259 b,Kepler-1259 b,Kepler-1259,2490,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1264 b,Kepler-1264 b,Kepler-1264,2498,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1284 b,Kepler-1284 b,Kepler-1284,2524,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1297 b,Kepler-1297 b,Kepler-1297,2540,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1310 b,Kepler-1310 b,Kepler-1310,2558,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1311 c,Kepler-1311 c,Kepler-1311,2560,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1312 c,Kepler-1312 c,Kepler-1312,2563,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1315 b,Kepler-1315 b,Kepler-1315,2566,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1317 b,Kepler-1317 b,Kepler-1317,2569,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1320 b,Kepler-1320 b,Kepler-1320,2576,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1322 b,Kepler-1322 b,Kepler-1322,2580,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1338 b,Kepler-1338 b,Kepler-1338,2600,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1339 b,Kepler-1339 b,Kepler-1339,2601,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1349 b,Kepler-1349 b,Kepler-1349,2613,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1352 b,Kepler-1352 b,Kepler-1352,2619,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1355 b,Kepler-1355 b,Kepler-1355,2622,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1356 b,Kepler-1356 b,Kepler-1356,2623,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1372 b,Kepler-1372 b,Kepler-1372,2646,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1377 b,Kepler-1377 b,Kepler-1377,2651,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1379 b,Kepler-1379 b,Kepler-1379,2653,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1398 b,Kepler-1398 b,Kepler-1398,2684,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1399 b,Kepler-1399 b,Kepler-1399,2686,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1402 b,Kepler-1402 b,Kepler-1402,2692,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1408 b,Kepler-1408 b,Kepler-1408,2698,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1409 b,Kepler-1409 b,Kepler-1409,2699,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1415 b,Kepler-1415 b,Kepler-1415,2707,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1416 b,Kepler-1416 b,Kepler-1416,2708,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-142 b,Kepler-142 b,Kepler-142,2712,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1427 b,Kepler-1427 b,Kepler-1427,2722,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1443 b,Kepler-1443 b,Kepler-1443,2742,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1446 b,Kepler-1446 b,Kepler-1446,2745,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1522 b,Kepler-1522 b,Kepler-1522,2854,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1523 b,Kepler-1523 b,Kepler-1523,2855,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1528 b,Kepler-1528 b,Kepler-1528,2860,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1532 b,Kepler-1532 b,Kepler-1532,2868,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1537 b,Kepler-1537 b,Kepler-1537,2873,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1559 b,Kepler-1559 b,Kepler-1559,2905,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1561 b,Kepler-1561 b,Kepler-1561,2909,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-157 b,Kepler-157 b,Kepler-157,2918,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1578 b,Kepler-1578 b,Kepler-1578,2929,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1601 b,Kepler-1601 b,Kepler-1601,2962,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1603 b,Kepler-1603 b,Kepler-1603,2964,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1604 b,Kepler-1604 b,Kepler-1604,2965,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1698 b,Kepler-1698 b,Kepler-1698,3089,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1763 b,Kepler-1763 b,Kepler-1763,3173,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1814 c,Kepler-1814 c,Kepler-1814,3240,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1825 b,Kepler-1825 b,Kepler-1825,3253,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1834 c,Kepler-1834 c,Kepler-1834,3265,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1856 b,Kepler-1856 b,Kepler-1856,3292,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1869 c,Kepler-1869 c,Kepler-1869,3312,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1873 b,Kepler-1873 b,Kepler-1873,3318,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1921 c,Kepler-1921 c,Kepler-1921,3383,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1932 b,Kepler-1932 b,Kepler-1932,3396,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1934 b,Kepler-1934 b,Kepler-1934,3398,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-194 b,Kepler-194 b,Kepler-194,3404,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1949 b,Kepler-1949 b,Kepler-1949,3416,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1960 b,Kepler-1960 b,Kepler-1960,3432,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1963 b,Kepler-1963 b,Kepler-1963,3435,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-198 d,Kepler-198 d,Kepler-198,3454,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-1990 b,Kepler-1990 b,Kepler-1990,3470,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-2001 b,Kepler-2001 b,Kepler-2001,3493,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-255 d,Kepler-255 d,Kepler-255,3654,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-256 b,Kepler-256 b,Kepler-256,3655,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-286 b,Kepler-286 b,Kepler-286,3739,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-290 d,Kepler-290 d,Kepler-290,3756,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-312 b,Kepler-312 b,Kepler-312,3825,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-322 b,Kepler-322 b,Kepler-322,3851,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-323 b,Kepler-323 b,Kepler-323,3853,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-336 b,Kepler-336 b,Kepler-336,3891,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-342 e,Kepler-342 e,Kepler-342,3913,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-374 b,Kepler-374 b,Kepler-374,3992,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-407 b,Kepler-407 b,Kepler-407,4072,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-524 c,Kepler-524 c,Kepler-524,4249,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-529 b,Kepler-529 b,Kepler-529,4254,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-619 c,Kepler-619 c,Kepler-619,4390,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-65 b,Kepler-65 b,Kepler-65,4430,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-653 c,Kepler-653 c,Kepler-653,4438,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-656 b,Kepler-656 b,Kepler-656,4441,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-755 b,Kepler-755 b,Kepler-755,4557,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-756 b,Kepler-756 b,Kepler-756,4559,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-757 b,Kepler-757 b,Kepler-757,4560,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-763 b,Kepler-763 b,Kepler-763,4571,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-775 b,Kepler-775 b,Kepler-775,4589,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-780 b,Kepler-780 b,Kepler-780,4595,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-808 b,Kepler-808 b,Kepler-808,4637,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-828 b,Kepler-828 b,Kepler-828,4666,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-842 b,Kepler-842 b,Kepler-842,4687,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-845 b,Kepler-845 b,Kepler-845,4690,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-908 b,Kepler-908 b,Kepler-908,4770,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-910 b,Kepler-910 b,Kepler-910,4773,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-922 b,Kepler-922 b,Kepler-922,4790,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-98 b,Kepler-98 b,Kepler-98,4864,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,Kepler-997 b,Kepler-997 b,Kepler-997,4884,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-1075 b,TOI-1075 b,TOI-1075,5225,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-1416 b,TOI-1416 b,TOI-1416,5319,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-1807 b,TOI-1807 b,TOI-1807,5418,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-1839 b,TOI-1839 b,TOI-1839,5427,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-1860 b,TOI-1860 b,TOI-1860,5434,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-2345 b,TOI-2345 b,TOI-2345,5525,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-238 b,TOI-238 b,TOI-238,5534,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-2411 b,TOI-2411 b,TOI-2411,5540,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-4010 b,TOI-4010 b,TOI-4010,5652,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-431 b,TOI-431 b,TOI-431,5676,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-4443.01,TOI-4443.01,TOI-4443,5692,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-500 b,TOI-500 b,TOI-500,5746,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,TOI-5736 b,TOI-5736 b,TOI-5736,5829,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,WASP-132 c,WASP-132 c,WASP-132,6040,cube3,0
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,55 Cnc e,55 Cnc e,55 Cnc,36,cube4,0
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,BD+05 4868 A b,BD+05 4868 A b,BD+05 4868 A,59,cube4,0
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,CoRoT-7 b,CoRoT-7 b,CoRoT-7,135,cube4,0
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,EPIC 201595106 b,EPIC 201595106 b,EPIC 201595106,163,cube4,0
