config_id,node_id,member_id,pl_name,hostname,row_index,cube_id,cluster_id
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-663 b,Kepler-663 b,Kepler-663,4450,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-666 b,Kepler-666 b,Kepler-666,4453,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-668 b,Kepler-668 b,Kepler-668,4455,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-671 b,Kepler-671 b,Kepler-671,4459,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-674 b,Kepler-674 b,Kepler-674,4462,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-675 b,Kepler-675 b,Kepler-675,4463,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-68 b,Kepler-68 b,Kepler-68,4468,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-68 c,Kepler-68 c,Kepler-68,4469,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-680 b,Kepler-680 b,Kepler-680,4472,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-683 b,Kepler-683 b,Kepler-683,4475,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-694 b,Kepler-694 b,Kepler-694,4488,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-704 b,Kepler-704 b,Kepler-704,4498,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-707 b,Kepler-707 b,Kepler-707,4500,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-710 b,Kepler-710 b,Kepler-710,4503,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-713 b,Kepler-713 b,Kepler-713,4507,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-716 c,Kepler-716 c,Kepler-716,4511,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-717 b,Kepler-717 b,Kepler-717,4512,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-721 b,Kepler-721 b,Kepler-721,4516,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-727 b,Kepler-727 b,Kepler-727,4524,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-730 c,Kepler-730 c,Kepler-730,4528,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-732 c,Kepler-732 c,Kepler-732,4531,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-743 b,Kepler-743 b,Kepler-743,4543,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-745 b,Kepler-745 b,Kepler-745,4545,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-746 b,Kepler-746 b,Kepler-746,4546,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-748 b,Kepler-748 b,Kepler-748,4548,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-750 c,Kepler-750 c,Kepler-750,4552,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-753 b,Kepler-753 b,Kepler-753,4555,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-755 b,Kepler-755 b,Kepler-755,4557,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-755 c,Kepler-755 c,Kepler-755,4558,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-756 b,Kepler-756 b,Kepler-756,4559,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-757 b,Kepler-757 b,Kepler-757,4560,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-758 b,Kepler-758 b,Kepler-758,4561,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-758 c,Kepler-758 c,Kepler-758,4562,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-758 e,Kepler-758 e,Kepler-758,4564,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-760 c,Kepler-760 c,Kepler-760,4568,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-763 b,Kepler-763 b,Kepler-763,4571,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-763 c,Kepler-763 c,Kepler-763,4572,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-763 d,Kepler-763 d,Kepler-763,4573,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-764 b,Kepler-764 b,Kepler-764,4574,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-771 b,Kepler-771 b,Kepler-771,4585,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-772 b,Kepler-772 b,Kepler-772,4586,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-773 b,Kepler-773 b,Kepler-773,4587,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-775 b,Kepler-775 b,Kepler-775,4589,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-776 b,Kepler-776 b,Kepler-776,4590,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-777 b,Kepler-777 b,Kepler-777,4591,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-778 b,Kepler-778 b,Kepler-778,4592,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-783 b,Kepler-783 b,Kepler-783,4598,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-783 c,Kepler-783 c,Kepler-783,4599,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-787 b,Kepler-787 b,Kepler-787,4604,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-788 b,Kepler-788 b,Kepler-788,4605,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-789 b,Kepler-789 b,Kepler-789,4606,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-792 b,Kepler-792 b,Kepler-792,4613,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-793 b,Kepler-793 b,Kepler-793,4614,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-794 b,Kepler-794 b,Kepler-794,4615,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-796 b,Kepler-796 b,Kepler-796,4617,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-80 d,Kepler-80 d,Kepler-80,4625,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-80 e,Kepler-80 e,Kepler-80,4626,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-804 c,Kepler-804 c,Kepler-804,4634,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-806 b,Kepler-806 b,Kepler-806,4636,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-808 b,Kepler-808 b,Kepler-808,4637,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-81 b,Kepler-81 b,Kepler-81,4639,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-810 b,Kepler-810 b,Kepler-810,4642,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-814 b,Kepler-814 b,Kepler-814,4646,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-821 b,Kepler-821 b,Kepler-821,4658,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-822 b,Kepler-822 b,Kepler-822,4659,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-823 b,Kepler-823 b,Kepler-823,4660,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-824 b,Kepler-824 b,Kepler-824,4661,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-825 b,Kepler-825 b,Kepler-825,4662,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-825 c,Kepler-825 c,Kepler-825,4663,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-826 b,Kepler-826 b,Kepler-826,4664,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-829 b,Kepler-829 b,Kepler-829,4667,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-83 d,Kepler-83 d,Kepler-83,4670,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-830 b,Kepler-830 b,Kepler-830,4671,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-831 b,Kepler-831 b,Kepler-831,4672,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-832 b,Kepler-832 b,Kepler-832,4673,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-84 b,Kepler-84 b,Kepler-84,4681,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-84 d,Kepler-84 d,Kepler-84,4683,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-842 b,Kepler-842 b,Kepler-842,4687,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-844 b,Kepler-844 b,Kepler-844,4689,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-845 b,Kepler-845 b,Kepler-845,4690,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-847 b,Kepler-847 b,Kepler-847,4692,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-848 b,Kepler-848 b,Kepler-848,4693,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-85 b,Kepler-85 b,Kepler-85,4695,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-850 b,Kepler-850 b,Kepler-850,4699,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-851 b,Kepler-851 b,Kepler-851,4700,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-853 b,Kepler-853 b,Kepler-853,4702,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-861 b,Kepler-861 b,Kepler-861,4709,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-862 b,Kepler-862 b,Kepler-862,4710,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-864 b,Kepler-864 b,Kepler-864,4712,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-864 c,Kepler-864 c,Kepler-864,4713,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-865 c,Kepler-865 c,Kepler-865,4715,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-866 b,Kepler-866 b,Kepler-866,4716,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-868 b,Kepler-868 b,Kepler-868,4718,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-872 b,Kepler-872 b,Kepler-872,4724,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-876 b,Kepler-876 b,Kepler-876,4728,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-881 b,Kepler-881 b,Kepler-881,4736,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-882 b,Kepler-882 b,Kepler-882,4737,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-884 b,Kepler-884 b,Kepler-884,4739,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-886 b,Kepler-886 b,Kepler-886,4741,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-887 c,Kepler-887 c,Kepler-887,4743,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-889 b,Kepler-889 b,Kepler-889,4745,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-894 b,Kepler-894 b,Kepler-894,4750,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-895 b,Kepler-895 b,Kepler-895,4751,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-897 b,Kepler-897 b,Kepler-897,4754,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-898 b,Kepler-898 b,Kepler-898,4755,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-900 b,Kepler-900 b,Kepler-900,4761,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-901 b,Kepler-901 b,Kepler-901,4762,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-903 b,Kepler-903 b,Kepler-903,4764,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-904 b,Kepler-904 b,Kepler-904,4766,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-905 b,Kepler-905 b,Kepler-905,4767,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-908 b,Kepler-908 b,Kepler-908,4770,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-910 b,Kepler-910 b,Kepler-910,4773,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-913 b,Kepler-913 b,Kepler-913,4776,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-914 b,Kepler-914 b,Kepler-914,4778,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-915 b,Kepler-915 b,Kepler-915,4779,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-917 b,Kepler-917 b,Kepler-917,4781,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-918 b,Kepler-918 b,Kepler-918,4782,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-919 b,Kepler-919 b,Kepler-919,4783,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-920 b,Kepler-920 b,Kepler-920,4787,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-922 b,Kepler-922 b,Kepler-922,4790,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-923 b,Kepler-923 b,Kepler-923,4791,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-927 b,Kepler-927 b,Kepler-927,4795,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-928 b,Kepler-928 b,Kepler-928,4796,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-93 b,Kepler-93 b,Kepler-93,4798,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-931 b,Kepler-931 b,Kepler-931,4801,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-932 b,Kepler-932 b,Kepler-932,4802,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-935 b,Kepler-935 b,Kepler-935,4805,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-936 b,Kepler-936 b,Kepler-936,4806,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-948 b,Kepler-948 b,Kepler-948,4821,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-953 c,Kepler-953 c,Kepler-953,4829,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-960 b,Kepler-960 b,Kepler-960,4837,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-963 c,Kepler-963 c,Kepler-963,4841,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-968 b,Kepler-968 b,Kepler-968,4847,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-968 c,Kepler-968 c,Kepler-968,4848,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-969 c,Kepler-969 c,Kepler-969,4850,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-97 b,Kepler-97 b,Kepler-97,4851,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-971 b,Kepler-971 b,Kepler-971,4854,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-974 b,Kepler-974 b,Kepler-974,4857,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-975 b,Kepler-975 b,Kepler-975,4858,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-979 b,Kepler-979 b,Kepler-979,4863,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-981 b,Kepler-981 b,Kepler-981,4866,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-989 b,Kepler-989 b,Kepler-989,4874,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-99 b,Kepler-99 b,Kepler-99,4875,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-990 b,Kepler-990 b,Kepler-990,4876,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-994 b,Kepler-994 b,Kepler-994,4881,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-996 b,Kepler-996 b,Kepler-996,4883,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-997 b,Kepler-997 b,Kepler-997,4884,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Kepler-998 b,Kepler-998 b,Kepler-998,4885,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,L 168-9 b,L 168-9 b,L 168-9,4887,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,L 98-59 b,L 98-59 b,L 98-59,4889,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,L 98-59 c,L 98-59 c,L 98-59,4890,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LHS 1140 c,LHS 1140 c,LHS 1140,4895,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LHS 1478 b,LHS 1478 b,LHS 1478,4896,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LHS 1815 b,LHS 1815 b,LHS 1815,4900,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LHS 1903 b,LHS 1903 b,LHS 1903,4901,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LHS 3844 b,LHS 3844 b,LHS 3844,4906,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LHS 475 b,LHS 475 b,LHS 475,4907,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LP 791-18 b,LP 791-18 b,LP 791-18,4910,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,LTT 3780 b,LTT 3780 b,LTT 3780,4918,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,Ross 176 b,Ross 176 b,Ross 176,5154,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 139702105 b,TIC 139702105 b,TIC 139702105,5166,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 142589416 b,TIC 142589416 b,TIC 142589416,5167,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 153919886 b,TIC 153919886 b,TIC 153919886,5168,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 154870955 b,TIC 154870955 b,TIC 154870955,5169,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 161045582 b,TIC 161045582 b,TIC 161045582,5171,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 178172313 b,TIC 178172313 b,TIC 178172313,5173,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 18942729 b,TIC 18942729 b,TIC 18942729,5175,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 231949697 b,TIC 231949697 b,TIC 231949697,5178,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 24750448 b,TIC 24750448 b,TIC 24750448,5181,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 260969020 b,TIC 260969020 b,TIC 260969020,5185,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 294329732 b,TIC 294329732 b,TIC 294329732,5190,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 349520724 b,TIC 349520724 b,TIC 349520724,5194,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 356227008 b,TIC 356227008 b,TIC 356227008,5195,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 38825265 b,TIC 38825265 b,TIC 38825265,5197,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 38828280 b,TIC 38828280 b,TIC 38828280,5198,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 390586021 b,TIC 390586021 b,TIC 390586021,5199,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 423703298 b,TIC 423703298 b,TIC 423703298,5201,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 437041147 b,TIC 437041147 b,TIC 437041147,5204,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 67686059 b,TIC 67686059 b,TIC 67686059,5210,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 86380416 b,TIC 86380416 b,TIC 86380416,5213,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TIC 88692598 b,TIC 88692598 b,TIC 88692598,5214,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1011 b,TOI-1011 b,TOI-1011,5216,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1052 b,TOI-1052 b,TOI-1052,5218,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1062 b,TOI-1062 b,TOI-1062,5221,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1062 c,TOI-1062 c,TOI-1062,5222,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1064 b,TOI-1064 b,TOI-1064,5223,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1130 b,TOI-1130 b,TOI-1130,5232,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1136 b,TOI-1136 b,TOI-1136,5235,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1184 b,TOI-1184 b,TOI-1184,5245,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1201 b,TOI-1201 b,TOI-1201,5248,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1203 b,TOI-1203 b,TOI-1203,5249,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1224 b,TOI-1224 b,TOI-1224,5255,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1226 b,TOI-1226 b,TOI-1226,5257,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1235 b,TOI-1235 b,TOI-1235,5264,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1238 c,TOI-1238 c,TOI-1238,5266,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1244 b,TOI-1244 b,TOI-1244,5268,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1246 c,TOI-1246 c,TOI-1246,5270,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-125 b,TOI-125 b,TOI-125,5275,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1260 b,TOI-1260 b,TOI-1260,5279,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1269 b,TOI-1269 b,TOI-1269,5286,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-128.01,TOI-128.01,TOI-128,5293,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1301.01,TOI-1301.01,TOI-1301,5302,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1346 b,TOI-1346 b,TOI-1346,5307,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1346 c,TOI-1346 c,TOI-1346,5308,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1347 c,TOI-1347 c,TOI-1347,5310,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1411 b,TOI-1411 b,TOI-1411,5318,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1416 b,TOI-1416 b,TOI-1416,5319,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1442 b,TOI-1442 b,TOI-1442,5328,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1450 A b,TOI-1450 A b,TOI-1450 A,5332,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1450 A c,TOI-1450 A c,TOI-1450 A,5333,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1453 b,TOI-1453 b,TOI-1453,5336,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1453 c,TOI-1453 c,TOI-1453,5337,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1466 b,TOI-1466 b,TOI-1466,5338,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1468 b,TOI-1468 b,TOI-1468,5340,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1470 b,TOI-1470 b,TOI-1470,5342,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1634 b,TOI-1634 b,TOI-1634,5354,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1659.01,TOI-1659.01,TOI-1659,5357,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1669 c,TOI-1669 c,TOI-1669,5359,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1670 b,TOI-1670 b,TOI-1670,5360,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1683.01,TOI-1683.01,TOI-1683,5363,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1685 b,TOI-1685 b,TOI-1685,5364,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1693 b,TOI-1693 b,TOI-1693,5367,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1695 b,TOI-1695 b,TOI-1695,5370,cube15,0
joint_pca2_cubes10_overlap0p35,cube15_cluster0,TOI-1732 b,TOI-1732 b,TOI-1732,5379,cube15,0
