hostname,n_observed_planets,n_candidate_missing_planets,max_gap_period_ratio,max_candidate_priority_score,mean_candidate_priority_score,dominant_discoverymethod_system,best_candidate_id,best_candidate_period_days,best_candidate_semimajor_au,system_priority_class
HD 27894,3,4,139.1611433324093,0.9705029060317516,0.9368644568406843,Radial Velocity,HD 27894::HD 27894 c::HD 27894 d::2,259.7486730493257,0.7426834536054097,high
HD 28109,3,0,2.44624472075423,,,Transit,,,,low
HD 28185,2,3,23.55410447761194,0.732414657048333,0.7255465622051602,Radial Velocity,HD 28185::HD 28185 b::HD 28185 c::1,850.1859730419264,1.7410134497264393,high
HD 28471,3,0,1.9351322316660875,,,Radial Velocity,,,,low
HD 30177,2,1,4.806238771329985,0.7521433617408464,0.7521433617408464,Radial Velocity,HD 30177::HD 30177 b::HD 30177 c::1,5512.6474824835905,6.066274009026473,medium
HD 31527,3,2,5.305577742928954,0.8114605945200701,0.7891960644143889,Radial Velocity,HD 31527::HD 31527 c::HD 31527 d::1,117.94546752889659,0.4643204005842564,medium
HD 3167,4,4,8.764944390662757,0.8193684715689604,0.7946344386714773,Mixed,HD 3167::HD 3167 b::HD 3167 d::1,1.9786023306439127,0.02906837006312073,medium
HD 33142,3,1,3.670745272525029,0.7529917792131533,0.7529917792131533,Radial Velocity,HD 33142::HD 33142 d::HD 33142 b::1,172.2411100753825,0.696592707259719,medium
HD 33844,2,0,1.6612259100026852,,,Radial Velocity,,,,low
HD 34445,6,2,5.433746425166824,0.7585418068966214,0.7152765675918741,Radial Velocity,HD 34445::HD 34445 b::HD 34445 g::1,2445.2607222952734,3.633160279039038,medium
HD 35843,2,1,4.744087846369873,0.7815339278663069,0.7815339278663069,Mixed,HD 35843::HD 35843 b::HD 35843 c::1,21.561157529687506,0.14851278758655334,medium
HD 37124,3,1,5.73592092137481,0.7829536112742219,0.7829536112742219,Radial Velocity,HD 37124::HD 37124 b::HD 37124 c::1,369.7319556110888,0.9550017133859832,medium
HD 37605,2,3,49.4429308606051,0.9124735432725977,0.8958142634247596,Radial Velocity,HD 37605::HD 37605 b::HD 37605 c::1,145.87831858724772,0.5312630779423407,high
HD 38529,2,4,148.68067980908322,0.9207409933965076,0.9139507991474055,Radial Velocity,HD 38529::HD 38529 b::HD 38529 c::1,38.91235420288287,0.22322365411290074,high
HD 39091,3,4,19.885638750919604,0.8597857834335252,0.8332801770984682,Radial Velocity,HD 39091::pi Men d::HD 39091 b::2,816.2384569789484,1.748285992371136,medium
HD 39194,3,0,2.489107526805419,,,Radial Velocity,,,,low
HD 40307,5,1,3.821483771251932,0.8882547462472192,0.8882547462472192,Radial Velocity,HD 40307::HD 40307 f::HD 40307 g::1,101.18363504045507,0.38950252461724916,medium
HD 4203,2,2,15.513568583865888,0.6593779705303899,0.6593779705303899,Radial Velocity,HD 4203::HD 4203 b::HD 4203 c::1,1077.127207554563,2.1356193893463478,medium
HD 43197,2,3,30.091777268938138,0.6959875069819459,0.6830859234376471,Radial Velocity,HD 43197::HD 43197 b::HD 43197 c::1,723.5340898277127,1.5559761170082684,medium
HD 45184,2,0,2.231861895538112,,,Radial Velocity,,,,low
HD 45364,2,0,1.529872890739183,,,Radial Velocity,,,,low
HD 47186,2,4,331.39919206757236,0.8427632255641624,0.8190158847270594,Radial Velocity,HD 47186::HD 47186 b::HD 47186 c::1,13.03794634493166,0.10694727441397156,high
HD 4732,2,2,8.565664173884972,0.749167917237241,0.7391201571133289,Radial Velocity,HD 4732::HD 4732 b::HD 4732 c::1,760.6058168222569,1.819915450161142,medium
HD 47366,2,0,1.8816096423017101,,,Radial Velocity,,,,low
HD 48265,2,2,13.381973256605585,0.7774442891858331,0.7752923418976794,Radial Velocity,HD 48265::HD 48265 b::HD 48265 c::1,1848.2934083902946,3.254384129512669,medium
HD 48948,3,2,5.185194267676459,0.790818429258566,0.7845005240831879,Radial Velocity,HD 48948::HD 48948 c::HD 48948 d::1,76.0399579168742,0.30979599625868287,medium
HD 50499,2,1,3.5224960156920435,0.6834617099665161,0.6834617099665161,Radial Velocity,HD 50499::HD 50499 b::HD 50499 c::1,4592.794061353066,5.873505349492215,medium
HD 51608,2,1,6.81783039381493,0.8338166927406592,0.8338166927406592,Radial Velocity,HD 51608::HD 51608 b::HD 51608 c::1,36.744931323381195,0.20080204862990753,medium
HD 5278,2,1,2.850237489570516,0.7612069134182948,0.7612069134182948,Mixed,HD 5278::HD 5278 b::HD 5278 c::1,24.2082900205694,0.17038396593756566,medium
HD 5319,2,0,1.369015853084288,,,Radial Velocity,,,,low
HD 60532,2,1,2.972263496780585,0.665522778668806,0.665522778668806,Radial Velocity,HD 60532::HD 60532 b::HD 60532 c::1,348.08072339616865,1.1085541663054967,medium
HD 62364,2,2,14.565968382639163,0.6562864930690409,0.6535815332095661,Radial Velocity,HD 62364::HD 62364 b::HD 62364 c::1,12547.982015565121,11.146798229762636,medium
HD 63433,3,1,2.8902616542961233,0.7543444274944329,0.7543444274944329,Transit,HD 63433::HD 63433 b::HD 63433 c::1,12.084057744972288,0.10152375576203787,medium
HD 63935,2,0,2.36264002533667,,,Mixed,,,,low
HD 65216,2,2,9.297091412742379,0.7317441527146076,0.7317441527146076,Radial Velocity,HD 65216::HD 65216 b::HD 65216 c::1,1214.533649133299,2.130018435008168,medium
HD 66428,2,1,4.616602646681785,0.7484423458286298,0.7484423458286298,Radial Velocity,HD 66428::HD 66428 b::HD 66428 c::1,4876.99311214193,5.646964658000549,medium
HD 67087,2,1,6.740488358886991,0.7714488789652256,0.7714488789652256,Radial Velocity,HD 67087::HD 67087 b::HD 67087 c::1,914.3975065582803,2.042723139287431,medium
HD 68988,2,4,2548.9437017990776,0.9293188256030593,0.9155601508781227,Radial Velocity,HD 68988::HD 68988 b::HD 68988 c::1,30.132265676896946,0.2028171859731835,high
HD 69830,3,2,6.242078580481622,0.8281207103069528,0.8050883407198939,Radial Velocity,HD 69830::HD 69830 c::HD 69830 d::1,78.84998414711318,0.34222132956771023,medium
HD 72659,2,2,10.002817695125385,0.7607056236902214,0.7537574450651229,Radial Velocity,HD 72659::HD 72659 b::HD 72659 c::1,7646.8067923799435,7.678800224885735,medium
HD 73267,2,2,13.570663417551152,0.7782531690465855,0.7664849327266355,Radial Velocity,HD 73267::HD 73267 b::HD 73267 c::1,3000.62297899079,3.974127415140059,medium
HD 73344,3,5,88.30755232029121,0.8895184967704053,0.871056046554242,Radial Velocity,HD 73344::HD 73344 c::HD 73344 d::4,2376.5514492731545,3.6933487442981106,high
HD 73526,2,0,2.0132766861391396,,,Radial Velocity,,,,low
HD 73583,2,1,2.9508621543903595,0.7449253094284303,0.7449253094284303,Transit,HD 73583::HD 73583 b::HD 73583 c::1,10.99060368992896,0.0871087608065188,medium
HD 74156,2,3,47.418551605054176,0.9088571484146204,0.8937088819895781,Radial Velocity,HD 74156::HD 74156 b::HD 74156 c::1,135.4991701288758,0.5329606792996531,high
HD 74698,2,4,229.67303722447886,0.8992774069786336,0.85767963622154,Radial Velocity,HD 74698::HD 74698 b::HD 74698 c::1,44.54563800359551,0.2490855239317341,high
HD 75784,2,3,23.153575615474796,0.67192945818935,0.669286990589738,Radial Velocity,HD 75784::HD 75784 b::HD 75784 c::1,748.4512873094172,1.7424984151377167,medium
HD 75898,2,2,15.886192706116065,0.7099396024356492,0.6949716373210507,Radial Velocity,HD 75898::HD 75898 b::HD 75898 c::1,1062.9074817022754,2.2217409292904797,medium
HD 7924,3,1,2.8342398553516905,0.803861681568754,0.803861681568754,Radial Velocity,HD 7924::HD 7924 b::HD 7924 c::1,9.087506703161214,0.08015749227321553,medium
HD 80653,2,4,1280.2036763469441,0.8823706266423859,0.8443881932362257,Mixed,HD 80653::HD 80653 b::K2-312 c::3,52.6553254380512,0.2905329453483539,high
HD 81817,2,0,1.639225714576575,,,Radial Velocity,,,,low
HD 82943,2,0,2.005970610419942,,,Radial Velocity,,,,low
HD 83443,2,4,2760.223309802829,0.8111190544557989,0.7853475259918452,Radial Velocity,HD 83443::HD 83443 b::HD 83443 c::2,71.02535002277979,0.3356464864691873,high
HD 86226,2,4,408.59146375131127,0.8600930042208661,0.8379906607465413,Mixed,HD 86226::HD 86226 c::HD 86226 b::2,44.14492944676789,0.24599057234557353,high
HD 87816,2,2,15.688704380692728,0.5842490550921043,0.5726467323018327,Radial Velocity,HD 87816::HD 87816 b::HD 87816 c::2,3034.2819211057763,5.499410655083664,medium
HD 92788,2,3,35.63901345291481,0.7143238191827488,0.6983832179580262,Radial Velocity,HD 92788::HD 92788 b::HD 92788 c::1,796.0429443359294,1.7611518174764722,medium
HD 93351,2,4,5696.491953518246,0.8136204431861529,0.786055086997899,Radial Velocity,HD 93351::HD 93351 b::HD 93351 c::1,13.86632137120567,0.11065133101035346,high
HD 93385,3,1,3.4787556904400607,0.7654177032124649,0.7654177032124649,Radial Velocity,HD 93385::HD 93385 c::HD 93385 d::1,24.58257512955061,0.1676367426436341,medium
HD 93963 A,2,1,3.5130113802775202,0.6617965371671446,0.6617965371671446,Transit,HD 93963 A::HD 93963 A b::HD 93963 A c::1,1.9447971242918913,0.03132702995383487,medium
HD 9446,2,1,6.418873951816851,0.8751760979265664,0.8751760979265664,Radial Velocity,HD 9446::HD 9446 b::HD 9446 c::1,76.13823481011366,0.35156722920425426,high
HD 94890,2,1,3.022265070760725,0.667049496226058,0.667049496226058,Radial Velocity,HD 94890::HD 94890 b::HD 94890 c::1,1433.5566943445247,2.9927206600105545,medium
HD 95089,2,1,3.8436692506459957,0.711640571634556,0.711640571634556,Radial Velocity,HD 95089::HD 95089 b::HD 95089 c::1,910.4691098549141,2.1230337637797354,medium
HD 96700,3,1,5.206237424547284,0.8002508570837286,0.8002508570837286,Radial Velocity,HD 96700::HD 96700 c::HD 96700 d::1,45.36055555215346,0.2394356216984033,medium
HD 99492,2,1,5.585414919385583,0.842247559233396,0.842247559233396,Radial Velocity,HD 99492::HD 99492 b::HD 99492 c::1,40.29579655373498,0.21789770477009593,high
HD 99706,2,0,1.5196195005945308,,,Radial Velocity,,,,low
HIP 111909,2,0,1.8346678163751327,,,Radial Velocity,,,,low
HIP 113103,2,0,1.8718897263354686,,,Transit,,,,low
HIP 14810,3,4,22.13805677406827,0.9033811533261371,0.8889272867250803,Radial Velocity,HIP 14810::HIP 14810 b::HIP 14810 c::3,68.11359411513934,0.32749361682288,high
HIP 38594,2,3,57.273607588682815,0.8511777771222293,0.8350843128673237,Radial Velocity,HIP 38594::HIP 38594 b::HIP 38594 c::1,167.04546984665282,0.5034305850869758,medium
HIP 41378,6,1,4.485365775056398,0.7734018389148851,0.7734018389148851,Transit,HIP 41378::HIP 41378 g::HIP 41378 d::1,131.43490140750288,0.5315771639659752,medium
HIP 5158,2,3,26.08399861159319,0.7445751206054787,0.7357115709056057,Radial Velocity,HIP 5158::HIP 5158 b::HIP 5158 c::2,1765.6783362775911,2.6317569399896303,high
HIP 54373,2,0,1.9515463917525768,,,Radial Velocity,,,,low
HIP 56998,2,0,1.3892612339862374,,,Transit,,,,low
HIP 57274,3,3,13.477989384951615,0.9374594501787978,0.8972117250121224,Radial Velocity,HIP 57274::HIP 57274 c::HIP 57274 d::2,181.40127921922019,0.5646868840482593,high
HIP 65407,2,0,2.392888888888888,,,Radial Velocity,,,,low
HIP 67522,2,0,2.0597668521773578,,,Transit,,,,low
HIP 67851,2,3,35.06006948335761,0.8618933696646063,0.8578908115351563,Radial Velocity,HIP 67851::HIP 67851 b::HIP 67851 c::3,1285.6432450820391,2.512407927219451,medium
HIP 8152,2,0,1.8236065918991453,,,Transit,,,,low
HIP 8541,2,2,8.104339155825365,0.5444039929536113,0.5444039929536113,Radial Velocity,HIP 8541::HD 11343 c::HIP 8541 b::1,459.05315897367177,1.469518809801035,medium
HIP 9618,2,0,2.5303995242253143,,,Transit,,,,low
HIP 97166,2,0,1.5970587372000578,,,Mixed,,,,low
HR 858,3,0,1.8799405410065346,,,Transit,,,,low
HR 8799,4,0,2.463768115942028,,,Imaging,,,,low
HU Aqr,2,0,1.8276150627615078,,,Eclipse Timing Variations,,,,low
K2-111,2,1,2.928831038822632,0.7353832144482915,0.7353832144482915,Mixed,K2-111::K2-111 b::K2-111 c::1,9.159143198096642,0.08083563327330723,medium
K2-117,2,1,4.21494038401982,0.6556248903505653,0.6556248903505653,Transit,K2-117::K2-117 b::K2-117 c::1,2.651696128367653,0.03053188420091827,medium
K2-133,4,0,2.411356845727804,,,Transit,,,,low
K2-136,3,0,2.1701186177149165,,,Transit,,,,low
K2-138,6,1,3.2896497611615994,0.7999625070666212,0.7999625070666212,Transit,K2-138::K2-138 f::K2-138 g::1,23.138922505436593,0.15539575169360814,medium
K2-141,2,4,27.641189992736997,0.9065948607913463,0.8889628911169197,Transit,K2-141::K2-141 b::K2-141 c::4,3.989388120940171,0.04387547146904693,high
K2-146,2,0,1.5143991529910001,,,Transit,,,,low
K2-148,3,0,1.5790782285381906,,,Transit,,,,low
K2-154,2,0,2.1638458650911523,,,Transit,,,,low
K2-155,3,1,2.9399277978339353,0.7590258267525716,0.7590258267525716,Transit,K2-155::K2-155 c::K2-155 d::1,23.747511448570776,0.1400628759592894,medium
K2-157,3,4,71.02386672416034,0.8769046186358624,0.8595457705630702,Radial Velocity,K2-157::K2-157 b::K2-157 c::1,0.8568010791293992,0.016982039850997065,medium
K2-158,2,0,1.7043618356743166,,,Transit,,,,low
K2-16,3,1,2.8053818792391136,0.7208649627873173,0.7208649627873173,Transit,K2-16::EPIC 201754305 d::K2-16 b::1,4.548734402446466,0.04724652528368465,medium
K2-165,3,1,3.2174723831753846,0.7669002673163217,0.7669002673163217,Transit,K2-165::K2-165 c::K2-165 d::1,7.86146738312543,0.07285810844424995,medium
K2-166,2,0,2.2411975903107786,,,Transit,,,,low
K2-168,2,0,1.96905321038287,,,Transit,,,,low
K2-170,2,0,1.6366363080581332,,,Transit,,,,low
K2-172,2,0,2.0693540610385983,,,Transit,,,,low
K2-18,2,1,3.6754767908948893,0.6371266641846012,0.6371266641846012,Mixed,K2-18::K2-18 c::K2-18 b::1,17.181527910113232,0.0926145429295315,medium
K2-183,3,3,22.988145796264533,0.8484328195434054,0.8392438308855604,Transit,K2-183::K2-183 b::K2-183 c::1,1.0275729388002124,0.019537346332721174,medium
K2-185,2,1,4.965296470059862,0.7823737511051732,0.7823737511051732,Transit,K2-185::K2-185 b::K2-185 c::1,23.656430294651305,0.15909739498302003,medium
K2-187,4,1,3.7099158925595277,0.638194937928924,0.638194937928924,Transit,K2-187::K2-187 b::K2-187 c::1,1.4908316481481065,0.025256175942301874,medium
K2-188,2,1,4.4830627797877245,0.7762806331496701,0.7762806331496701,Transit,K2-188::K2-188 b::K2-188 c::1,3.6887370004863462,0.0476387400449086,medium
K2-189,2,0,2.5807613248226513,,,Transit,,,,low
K2-19,3,1,3.1586735080354185,0.7710674917982043,0.7710674917982043,Transit,K2-19::K2-19 d::K2-19 b::1,4.457862335875794,0.05102847273820052,medium
K2-190,2,0,2.1362834292748745,,,Transit,,,,low
K2-195,2,0,1.7966839662586995,,,Transit,,,,low
K2-198,3,0,2.287627893823662,,,Transit,,,,low
K2-199,2,0,2.2863803870733146,,,Transit,,,,low
K2-201,2,3,21.494709329206724,0.8631824755940443,0.850946333249356,Transit,K2-201::K2-201 b::K2-201 c::3,10.57958177255507,0.0929137116059425,medium
K2-21,2,0,1.6623975151629409,,,Transit,,,,low
K2-219,3,0,1.7090949730178786,,,Transit,,,,low
K2-223,2,2,9.024558419210004,0.7082293839581884,0.6951913634804922,Transit,K2-223::K2-223 b::K2-223 c::2,2.191451865046378,0.03366638063348893,medium
K2-224,2,0,2.253806619275559,,,Transit,,,,low
K2-229,2,2,14.25375203691785,0.8389687829050914,0.8246712848491021,Transit,K2-229::K2-229 b::K2-229 c::2,3.434468834576444,0.04252907996366724,medium
K2-233,3,2,3.451454908048451,0.7792481826090953,0.7527612022851702,Transit,K2-233::K2-233 c::K2-233 d::1,13.116578606633665,0.10062269035056631,medium
K2-239,3,0,1.4837786259541983,,,Transit,,,,low
K2-24,2,0,2.026786316938866,,,Transit,,,,low
K2-240,2,1,3.4012263838249917,0.7553738061104458,0.7553738061104458,Transit,K2-240::K2-240 b::K2-240 c::1,11.128152676882179,0.08135131268590037,medium
K2-243,2,0,2.161355834695047,,,Transit,,,,low
K2-247,2,1,2.886059523333377,0.7312685173134434,0.7312685173134434,Transit,K2-247::K2-247 b::K2-247 c::1,3.822748198665457,0.043278036786827546,medium
K2-254,2,1,2.9583096336042214,0.735662420783016,0.735662420783016,Transit,K2-254::K2-254 b::K2-254 c::1,7.045683189875913,0.06416645412863908,medium
K2-264,2,1,3.366488915585988,0.7651403901714104,0.7651403901714104,Transit,K2-264::K2-264 b::K2-264 c::1,10.7152322886909,0.07529534645461328,medium
K2-266,4,2,11.865930474819441,0.8160140697656082,0.8131597657490898,Transit,K2-266::K2-266 b::K2-266 c::1,1.5020078668054966,0.022637546758284357,medium
K2-268,5,1,2.8164560660076354,0.7654505768871455,0.7654505768871455,Transit,K2-268::K2-268 c::K2-268 f::1,15.653736007113126,0.1155522170548647,medium
K2-270,2,1,2.851478449764722,0.637551033723671,0.637551033723671,Transit,K2-270::K2-270 b::K2-270 c::1,2.605675882747507,0.035104254492188514,medium
K2-275,2,0,2.5720617784548954,,,Transit,,,,low
K2-282,2,1,5.911986218825764,0.6778360273619484,0.6778360273619484,Transit,K2-282::EPIC 220554210 c::K2-282 b::1,1.7149313828051547,0.027467152160838636,medium
K2-285,4,0,2.0560404061934276,,,Transit,,,,low
K2-290,2,1,5.25061742467419,0.8334807977079357,0.8334807977079357,Transit,K2-290::K2-290 b::K2-290 c::1,21.10778277798263,0.15857560243365687,high
K2-3,3,0,2.4512758196988087,,,Transit,,,,low
K2-316,2,1,4.642541924095322,0.7774648179212946,0.7774648179212946,Transit,K2-316::K2-316 b::K2-316 c::1,2.441225102279591,0.026316721789629155,medium
K2-32,4,0,2.2977012900355867,,,Transit,,,,low
K2-331,2,0,2.4467121262239493,,,Transit,,,,low
K2-343,2,0,2.754392800736517,,,Transit,,,,low
K2-348,2,0,2.6768455798949655,,,Transit,,,,low
K2-35,2,0,2.336848386059124,,,Transit,,,,low
K2-350,2,1,4.801285726053606,0.7782367465411606,0.7782367465411606,Transit,K2-350::K2-350 b::K2-350 c::1,9.123810379392593,0.08487882834228627,medium
K2-352,3,0,2.2463400649006307,,,Transit,,,,low
K2-36,2,1,3.754277688817908,0.7896411939419143,0.7896411939419143,Transit,K2-36::K2-36 b::K2-36 c::1,2.7564509865462874,0.03556714977117082,medium
K2-368,3,0,2.091169362577491,,,Transit,,,,low
K2-37,3,0,2.191762861488787,,,Transit,,,,low
K2-374,2,1,3.634369928214645,0.7539941675413253,0.7539941675413253,Transit,K2-374::K2-374 b::K2-374 c::1,8.620661835430617,0.07412067779991205,medium
K2-38,2,0,2.629784383691947,,,Transit,,,,low
K2-381,3,0,2.01974940361636,,,Transit,,,,low
K2-384,5,0,1.8797738051119264,,,Transit,,,,low
K2-389,2,0,2.429407460657191,,,Transit,,,,low
K2-395,2,0,1.7677825818303547,,,Transit,,,,low
K2-396,2,4,38.22816837868882,0.8884624839980817,0.8539090645708481,Transit,K2-396::K2-396 b::K2-396 c::4,12.430189763511938,0.10338109972117748,high
K2-398,2,1,2.938802679482718,0.7667014924752915,0.7667014924752915,Transit,K2-398::K2-398 b::K2-398 c::1,10.959522089168624,0.09475704977094171,medium
K2-407,2,0,1.8665931997506224,,,Transit,,,,low
K2-413,2,1,6.585248332097849,0.6232514935262814,0.6232514935262814,Transit,K2-413::K2-413 b::K2-413 c::1,2.0770611305399753,0.029674027140104132,medium
K2-414,2,0,1.5262266569022334,,,Transit,,,,low
K2-43,2,0,1.5785957785858642,,,Transit,,,,low
K2-5,2,0,1.9059491556745713,,,Transit,,,,low
K2-50,2,0,2.2094857768881058,,,Transit,,,,low
K2-58,3,1,3.2446040717245137,0.7715159507349616,0.7715159507349616,Transit,K2-58::K2-58 b::K2-58 d::1,12.703588353610963,0.10249140832703067,medium
K2-59,2,0,1.8319050232838143,,,Transit,,,,low
K2-62,2,0,2.4276070557659715,,,Transit,,,,low
K2-63,2,0,1.256632275262872,,,Transit,,,,low
K2-72,4,0,1.957304845327001,,,Transit,,,,low
K2-73,2,4,133.41231342287966,0.9215596998483673,0.907612235506053,Mixed,K2-73::K2-73 b::K2-73 c::3,141.22826830551818,0.5342620548380709,high
K2-75,2,0,2.3432980983338028,,,Transit,,,,low
K2-8,2,0,2.0442462323465294,,,Transit,,,,low
K2-80,3,1,3.4062087421944693,0.7470757486788022,0.7470757486788022,Transit,K2-80::K2-80 c::K2-80 b::1,10.34454150748113,0.0897073824000999,medium
K2-83,2,1,3.639526460063268,0.7572720185933361,0.7572720185933361,Transit,K2-83::K2-83 b::K2-83 c::1,5.24054382291571,0.04635954969048879,medium
K2-84,2,1,4.338550182979056,0.7732902922415796,0.7732902922415796,Transit,K2-84::K2-84 b::K2-84 c::1,13.375462235003324,0.10840606615796444,medium
K2-90,2,1,4.734472917972384,0.7800507724080896,0.7800507724080896,Transit,K2-90::K2-90 c::K2-90 b::1,6.311600931592873,0.058393720422867446,medium
K2-99,2,3,28.617101321088587,0.8981913465799691,0.8899666144490866,Mixed,K2-99::K2-99 b::K2-99 c::2,97.61668313357099,0.4685364459312772,high
KELT-6,2,4,162.6368584065157,0.9274894395659334,0.903401336332199,Mixed,KELT-6::KELT-6 b::KELT-6 c::2,60.13388855952998,0.3255583537798894,high
KIC 10001893,3,0,2.4951119035907525,,,Orbital Brightness Modulation,,,,low
KIC 5437945,2,0,2.0023650924728043,,,Transit,,,,low
KIC 9663113,2,3,27.597727032681682,0.8665173969460451,0.8608488251681569,Transit,KIC 9663113::Kepler-458 c::KIC 9663113 b::3,249.72940805630049,0.7925673509384573,medium
KMT-2020-BLG-0414L,2,3,27.956048721457897,0.7806953729110566,0.7780895048837996,Microlensing,KMT-2020-BLG-0414L::KMT-2020-BLG-0414L b::KMT-2020-BLG-0414L c::1,2465.3785652913325,2.8157512621700334,medium
KMT-2021-BLG-1077L,2,0,1.5612122025208146,,,Microlensing,,,,low
KMT-2022-BLG-1818L,2,2,10.025342057097264,0.7442370065457447,0.7340249063085867,Microlensing,KMT-2022-BLG-1818L::KMT-2022-BLG-1818L b::KMT-2022-BLG-1818L c::1,2842.7644720905528,3.6305810245159207,medium
KMT-2024-BLG-0404L,2,2,18.529325306640732,0.8426232252917084,0.8425124026356781,Microlensing,KMT-2024-BLG-0404L::KMT-2024-BLG-0404L c::KMT-2024-BLG-0404L b::1,36.86925704782554,0.09715465432423522,medium
KOBE-1,2,1,3.4743966556985453,0.7943839053343345,0.7943839053343345,Radial Velocity,KOBE-1::KOBE-1 b::KOBE-1 c::1,15.91814602584108,0.10610887784633488,medium
KOI-12,2,4,140.01537480827693,0.8897253637669156,0.8822048300310982,Transit,KOI-12::KOI-12 b::Kepler-448 c::4,930.4753303957706,2.135207954758744,high
KOI-134,2,0,1.977251840942563,,,Transit,,,,low
KOI-142,3,4,63.01392504441962,0.9473294129925287,0.9310703387271231,Transit,KOI-142::KOI-142 c::Kepler-88 d::3,267.474915025978,0.8097301069398658,high
KOI-1599,2,0,1.502079536770326,,,Transit,,,,low
KOI-1783,2,0,2.11370728558382,,,Transit,,,,low
KOI-3503,2,0,1.5023837620958227,,,Transit,,,,low
KOI-351,8,1,4.134277381598325,0.7639347576210049,0.7639347576210049,Transit,KOI-351::Kepler-90 i::KOI-351 d::1,29.37928374263743,0.19801331813465486,medium
KOI-55,2,0,1.4280769999666816,,,Orbital Brightness Modulation,,,,low
KOI-7892,3,1,2.9755017314088374,0.7385783232169567,0.7385783232169567,Transit,KOI-7892::Kepler-457 d::KIC 8540376 b::1,18.440903710609195,0.1384009581685498,medium
KOI-94,4,0,2.78468308466962,,,Transit,,,,low
KOI-984,2,1,5.016582215502457,0.8351477163482426,0.8351477163482426,Transit,KOI-984::KOI-984 b::KOI-984 c::1,9.604545584878027,0.0862529035522433,high
Kepler-10,3,5,54.083348030013944,0.8322724332614075,0.8175524995313204,Transit,Kepler-10::Kepler-10 b::Kepler-10 c::3,9.179481149495357,0.08314428518717408,medium
Kepler-100,4,0,2.756973759158545,,,Transit,,,,low
Kepler-1001,2,0,1.557976252088357,,,Transit,,,,low
Kepler-101,2,0,1.7288736137924534,,,Transit,,,,low
Kepler-1016,2,4,54.05670046139541,0.8907421416659391,0.8731563535820095,Transit,Kepler-1016::Kepler-1016 b::Kepler-1016 c::4,47.56863730329993,0.2560739429808171,high
Kepler-102,5,0,1.7003656094328132,,,Transit,,,,low
Kepler-103,2,2,11.249989485027008,0.8506645815838081,0.8404702156370514,Transit,Kepler-103::Kepler-103 b::Kepler-103 c::2,80.15782823289996,0.3879162906069323,medium
Kepler-1038,2,3,20.828763213650788,0.8566465261528118,0.8425577418810701,Transit,Kepler-1038::Kepler-1038 c::Kepler-1038 b::3,69.49356234668008,0.31567691639973217,medium
Kepler-104,3,0,2.1867054979454505,,,Transit,,,,low
Kepler-1047,2,3,17.619664909301086,0.8504629792711713,0.8316287776759396,Transit,Kepler-1047::Kepler-1047 c::Kepler-1047 b::3,27.42517993942549,0.18260560023977387,medium
Kepler-105,2,0,1.3166393561631478,,,Transit,,,,low
Kepler-1050,2,0,1.3738730768224883,,,Transit,,,,low
Kepler-1052,2,1,5.190871174217891,0.7898223512064619,0.7898223512064619,Transit,Kepler-1052::Kepler-1052 b::Kepler-1052 c::1,79.40916037624326,0.3595657976603653,medium
Kepler-106,4,0,2.201315196127731,,,Transit,,,,low
Kepler-1065,2,0,1.5227176278142112,,,Transit,,,,low
Kepler-1067,2,2,7.119317127229418,0.8134642778337453,0.8023119979890981,Transit,Kepler-1067::Kepler-1067 b::Kepler-1067 c::2,2.8204659561976184,0.0386133828440623,medium
Kepler-107,4,0,1.8532822593514515,,,Transit,,,,low
Kepler-1073,3,0,2.1558043961868223,,,Transit,,,,low
Kepler-108,2,1,3.8696283283311246,0.803029732296966,0.803029732296966,Transit,Kepler-108::Kepler-108 b::Kepler-108 c::1,96.75151519919459,0.44394978652956163,medium
Kepler-1085,2,1,3.8628558485727513,0.7624920963095769,0.7624920963095769,Transit,Kepler-1085::Kepler-1085 c::Kepler-1085 b::1,111.59056004385351,0.46540681693654334,medium
Kepler-1086,2,2,8.598494584716425,0.8295392595138882,0.8202746731592793,Transit,Kepler-1086::Kepler-1086 b::Kepler-1086 c::2,78.83921826290118,0.319497455063492,medium
Kepler-109,2,1,3.274276332960469,0.7568564096676889,0.7568564096676889,Transit,Kepler-109::Kepler-109 b::Kepler-109 c::1,11.728485826199176,0.10409748949696729,medium
Kepler-1090,2,1,4.682849151051408,0.7817533094890441,0.7817533094890441,Transit,Kepler-1090::Kepler-1090 c::Kepler-1090 b::1,91.81200223307658,0.37942664165001905,medium
Kepler-1093,2,1,3.57709262566587,0.7559037952864041,0.7559037952864041,Transit,Kepler-1093::Kepler-1093 b::Kepler-1093 c::1,47.43897167389149,0.2671301095889288,medium
Kepler-11,6,0,2.5355267216120354,,,Transit,,,,low
Kepler-110,2,0,2.499369243609227,,,Transit,,,,low
Kepler-111,2,4,67.26234995055084,0.7970340962076772,0.7799831765996963,Transit,Kepler-111::Kepler-111 b::Kepler-111 c::4,96.87239410729278,0.4317958572445054,high
Kepler-112,2,1,3.398106501247848,0.7524664459817829,0.7524664459817829,Transit,Kepler-112::Kepler-112 b::Kepler-112 c::1,15.500886797435621,0.11209333686441544,medium
Kepler-1126,2,0,1.8386834793507436,,,Transit,,,,low
