config_id,source,target,n_shared_members,jaccard_members,source_size,target_size,mean_imputation_fraction_shared,physically_derived_fraction_shared,imputed_fraction_shared
phys_min_density_cubes10_overlap0p35,cube1_cluster0,cube4_cluster1,5,1.0,5,5,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube2_cluster0,cube3_cluster0,59,0.6555555555555556,67,82,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube2_cluster0,cube8_cluster0,67,0.11775043936731107,67,569,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube2_cluster0,cube9_cluster0,59,0.6483516483516484,67,83,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube3_cluster0,cube4_cluster0,8,0.0975609756097561,82,8,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube3_cluster0,cube8_cluster0,59,0.09966216216216216,82,569,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube3_cluster0,cube9_cluster0,64,0.6336633663366337,82,83,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube11_cluster2,cube5_cluster0,36,1.0,36,36,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube6_cluster0,cube7_cluster0,16,0.07079646017699115,16,226,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster0,cube6_cluster0,16,1.0,16,16,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube14_cluster0,cube6_cluster0,16,0.009221902017291067,16,1735,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube7_cluster0,cube8_cluster0,188,0.30971993410214166,226,569,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster0,cube7_cluster0,16,0.07079646017699115,226,16,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube14_cluster0,cube7_cluster0,226,0.13025936599423632,226,1735,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube15_cluster0,cube7_cluster0,188,0.12745762711864406,226,1437,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube8_cluster0,cube9_cluster0,78,0.13588850174216027,569,83,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube8_cluster0,cube9_cluster1,5,0.008726003490401396,569,9,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube8_cluster0,cube9_cluster3,7,0.012195121951219513,569,12,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube8_cluster0,cube9_cluster4,3,0.005263157894736842,569,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube14_cluster0,cube8_cluster0,188,0.0888468809073724,569,1735,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube15_cluster0,cube8_cluster0,360,0.2187120291616039,569,1437,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster0,cube8_cluster0,8,0.00984009840098401,569,252,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster1,cube8_cluster0,4,0.006980802792321117,569,8,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster3,cube8_cluster0,3,0.005263157894736842,569,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube15_cluster0,cube9_cluster1,5,0.0034698126301179735,9,1437,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster0,cube9_cluster1,1,0.0038461538461538464,9,252,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster1,cube9_cluster1,8,0.8888888888888888,9,8,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube10_cluster0,cube9_cluster2,4,1.0,4,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster2,cube9_cluster2,4,1.0,4,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube17_cluster0,cube9_cluster2,4,1.0,4,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube15_cluster0,cube9_cluster3,7,0.0048543689320388345,12,1437,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster0,cube9_cluster3,12,0.047619047619047616,12,252,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube15_cluster0,cube9_cluster4,3,0.002086230876216968,4,1437,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube16_cluster3,cube9_cluster4,4,1.0,4,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube10_cluster0,cube16_cluster2,4,1.0,4,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube10_cluster0,cube17_cluster0,4,1.0,4,4,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube11_cluster0,cube18_cluster0,17,1.0,17,17,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube11_cluster1,cube18_cluster1,50,1.0,50,50,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster0,cube14_cluster0,16,0.009221902017291067,16,1735,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster1,cube14_cluster0,90,0.05139920045688178,106,1735,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster1,cube20_cluster1,106,0.75177304964539,106,141,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster1,cube21_cluster0,90,0.05253940455341506,106,1697,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster2,cube14_cluster0,4,0.0023014959723820483,7,1735,0.0,0.0,0.0
phys_min_density_cubes10_overlap0p35,cube13_cluster2,cube20_cluster2,7,1.0,7,7,0.0,0.0,0.0
