config_id,source,target,n_shared_members,jaccard_members,source_size,target_size,mean_imputation_fraction_shared,physically_derived_fraction_shared,imputed_fraction_shared
joint_no_density_density_cubes10_overlap0p35,cube1_cluster0,cube2_cluster0,7,0.4117647058823529,7,17,0.023809523809523808,0.0,0.023809523809523808
joint_no_density_density_cubes10_overlap0p35,cube11_cluster0,cube1_cluster0,7,0.005770816158285243,7,1213,0.023809523809523808,0.0,0.023809523809523808
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube1_cluster0,7,0.010719754977029096,7,653,0.023809523809523808,0.0,0.023809523809523808
joint_no_density_density_cubes10_overlap0p35,cube1_cluster1,cube2_cluster1,56,0.3522012578616352,96,119,0.020833333333333332,0.008928571428571428,0.020833333333333332
joint_no_density_density_cubes10_overlap0p35,cube10_cluster1,cube1_cluster1,1,0.0009689922480620155,96,937,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube11_cluster0,cube1_cluster1,81,0.06596091205211727,96,1213,0.012345679012345678,0.006172839506172839,0.012345679012345678
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube1_cluster1,46,0.06543385490753911,96,653,0.018115942028985504,0.010869565217391304,0.018115942028985508
joint_no_density_density_cubes10_overlap0p35,cube2_cluster0,cube3_cluster2,3,0.16666666666666666,17,4,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube11_cluster0,cube2_cluster0,7,0.005723630417007359,17,1213,0.023809523809523808,0.0,0.023809523809523808
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube2_cluster0,17,0.026033690658499236,17,653,0.0196078431372549,0.0,0.0196078431372549
joint_no_density_density_cubes10_overlap0p35,cube13_cluster1,cube2_cluster0,3,0.16666666666666666,17,4,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube2_cluster1,cube3_cluster0,9,0.07377049180327869,119,12,0.0,0.018518518518518517,0.0
joint_no_density_density_cubes10_overlap0p35,cube2_cluster1,cube3_cluster3,1,0.008064516129032258,119,6,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube2_cluster1,cube3_cluster4,4,0.03361344537815126,119,4,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube2_cluster1,cube3_cluster5,1,0.008264462809917356,119,3,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube11_cluster0,cube2_cluster1,46,0.03576982892690513,119,1213,0.018115942028985504,0.010869565217391304,0.018115942028985508
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube2_cluster1,94,0.13864306784660768,119,653,0.031914893617021274,0.015957446808510637,0.031914893617021274
joint_no_density_density_cubes10_overlap0p35,cube13_cluster3,cube2_cluster1,5,0.04201680672268908,119,5,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube13_cluster4,cube2_cluster1,1,0.008264462809917356,119,3,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube2_cluster2,cube3_cluster1,4,0.4,5,9,0.041666666666666664,0.041666666666666664,0.041666666666666664
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube2_cluster2,5,0.007656967840735069,5,653,0.03333333333333333,0.03333333333333333,0.03333333333333333
joint_no_density_density_cubes10_overlap0p35,cube13_cluster0,cube2_cluster2,4,0.36363636363636365,5,10,0.041666666666666664,0.041666666666666664,0.041666666666666664
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube3_cluster1,4,0.0060790273556231,9,653,0.041666666666666664,0.041666666666666664,0.041666666666666664
joint_no_density_density_cubes10_overlap0p35,cube13_cluster0,cube3_cluster1,8,0.7272727272727273,9,10,0.020833333333333332,0.041666666666666664,0.020833333333333332
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube3_cluster2,3,0.0045871559633027525,4,653,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube13_cluster1,cube3_cluster2,4,1.0,4,4,0.0,0.0,0.0
joint_no_density_density_cubes10_overlap0p35,cube12_cluster0,cube3_cluster3,1,0.001519756838905775,6,653,0.0,0.0,0.0
