config_id,node_id,anchor_pl_name,discoverymethod,disc_year,disc_facility,pl_bmasse,pl_orbper,pl_orbsmax,r3_log_mass,r3_log_period,r3_log_semimajor,r3_imputation_score,distance_to_node_centroid,anchor_representativeness,rv_proxy,rv_proxy_with_star,delta_rel_neighbors_best,delta_rel_neighbors_mean,delta_rel_analog_best,TOI,ATI,ATI_rank,deficit_class,expected_incompleteness_direction,anchor_selection_reason,interpretation_text,caution_text,positive_delta_rel_neighbors_best,one_minus_anchor_I_R3,ATI_recomputed,ATI_abs_error,dominant_ati_driver
orbital_pca2_cubes10_overlap0p35,cube26_cluster0,HD 167677 b,Radial Velocity,2023.0,Multiple Facilities,905.81095995,1819.9999999999995,2.877,2.9570375711681027,3.2600713879850747,0.458939861890326,0.0,0.0581214210647241,0.9929164004801724,1.8703471085064112,1.882166286480032,0.0909090909008264,0.0341382863212999,0.0,0.044261164864001,0.0039952396812571,11,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 167677 b en cube26_cluster0 con ATI=0.004, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.003995239681257099,8.673617379884035e-19,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster11,HD 13931 b,Radial Velocity,2009.0,W. M. Keck Observatory,889.9195396000002,4218.000000000001,5.149999999999997,2.949350742501812,3.625106575403468,0.7118072290411908,0.0,0.0436013841855437,0.9826950688205204,1.7409818840339897,1.665019649162765,0.19999999996,0.1222222222037448,0.0,0.0202388317156348,0.003977720024333,12,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 13931 b en cube26_cluster11 con ATI=0.004, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.19999999996,1.0,0.00397772002433299,9.540979117872439e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube6_cluster0,GJ 3942 b,Radial Velocity,2017.0,Roque de los Muchachos Observatory,7.139999999999999,6.905000000000001,0.0607999999999999,0.8536982117761743,0.8391636829146502,-1.2160964207272658,0.0,0.2876763948866321,0.9463202272373452,0.5739769841379576,0.7077499511689032,0.0909090909008264,-0.1243061621780697,0.0,0.0412286279306651,0.0035468622316803,13,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 3942 b en cube6_cluster0 con ATI=0.004, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.00354686223168037,6.982261990806649e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster8,Kepler-48 e,Radial Velocity,2014.0,W. M. Keck Observatory,657.0000000000005,981.9999999999995,1.898274748,2.817565369559781,2.992111487786949,0.2783590705279745,0.0,0.1229324812424062,0.9618570855776374,1.820194873630798,1.8572064255306853,0.0909090909008264,0.0331371193906866,0.0,0.0384850826108858,0.0033651953995414,14,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla Kepler-48 e en cube19_cluster8 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0033651953995414556,5.551115123125783e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster12,Kepler-48 e,Radial Velocity,2014.0,W. M. Keck Observatory,657.0000000000005,981.9999999999995,1.898274748,2.817565369559781,2.992111487786949,0.2783590705279745,0.0,0.1229324812424062,0.9618570855776374,1.820194873630798,1.8572064255306853,0.0909090909008264,0.0331371193906866,0.0,0.0384850826108858,0.0033651953995414,15,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla Kepler-48 e en cube26_cluster12 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0033651953995414556,5.551115123125783e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster14,HD 89307 b,Radial Velocity,2009.0,Lick Observatory,642.0133821400001,2166.0,3.270000000000001,2.8075440806062164,3.3356584522893016,0.5145477526602862,0.0,0.0160606704186306,0.9991612649763688,1.695657929843116,1.6264554492058114,0.0909090909008264,0.0349543934080389,0.0,0.0362593186415595,0.003293536970708,16,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 89307 b en cube26_cluster14 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0032935369707080236,2.3418766925686896e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster0,HD 60292 b,Radial Velocity,2020.0,Bohyunsan Optical Astronomical Observatory,2065.894999999999,495.3999999999998,1.4999999999999996,3.3151082445410927,2.694956002249818,0.1760912590556811,0.0,0.1713919002143075,0.8994121462133153,2.4167895771244865,2.263156962872304,0.0909090909008264,0.0352968581534532,0.0,0.0380706636089236,0.0031128379328322,17,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 60292 b en cube17_cluster0 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0031128379328322067,6.5052130349130266e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster0,HD 60292 b,Radial Velocity,2020.0,Bohyunsan Optical Astronomical Observatory,2065.894999999999,495.3999999999998,1.4999999999999996,3.3151082445410927,2.694956002249818,0.1760912590556811,0.0,0.1713919002143075,0.8994121462133153,2.4167895771244865,2.263156962872304,0.0909090909008264,0.0352968581534532,0.0,0.0380706636089236,0.0031128379328322,18,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 60292 b en cube24_cluster0 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0031128379328322067,6.5052130349130266e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster10,HD 240210 b,Radial Velocity,2009.0,McDonald Observatory,1655.8199999999997,501.7500000000002,1.1599999999999997,3.21901312396119,2.700487381159524,0.0644579892269183,0.0,0.5148469622361228,0.7747109033660933,2.3188506635746826,2.3763080953188718,0.0909090909008264,0.0323082310502391,0.0,0.0435710279764328,0.0030686318582857,19,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 240210 b en cube26_cluster10 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0030686318582857208,2.0816681711721685e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster4,HD 174205 b,Radial Velocity,2022.0,Bohyunsan Optical Astronomical Observatory,1334.879309399999,582.0000000000002,1.6999999999999995,3.125442001557493,2.7649229846498886,0.2304489213782738,0.0,0.0312451871500796,0.9832123654298408,2.2038010066741966,2.033619336605326,0.0909090909008264,0.0515151515117202,0.0,0.0337806106131127,0.0030194103694148,20,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 174205 b en cube24_cluster4 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0030194103694148634,6.331740687315346e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster6,HD 174205 b,Radial Velocity,2022.0,Bohyunsan Optical Astronomical Observatory,1334.879309399999,582.0000000000002,1.6999999999999995,3.125442001557493,2.7649229846498886,0.2304489213782738,0.0,0.0312451871500796,0.9832123654298408,2.2038010066741966,2.033619336605326,0.0909090909008264,0.0515151515117202,0.0,0.0337806106131127,0.0030194103694148,21,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 174205 b en cube17_cluster6 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0030194103694148634,6.331740687315346e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster0,Gl 49 b,Radial Velocity,2019.0,Multiple Observatories,5.63,13.850799999999996,0.0905,0.7505083948513462,1.141474858277844,-1.0433514207947967,0.0,0.0930588715469945,0.9795035355697111,0.3700167754253982,0.5621452893979375,0.0909090909008264,0.030450762345017,0.0,0.0328292390642812,0.0029233050664184,22,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla Gl 49 b en cube13_cluster0 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0029233050664184902,9.020562075079397e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster7,HD 32963 b,Radial Velocity,2015.0,W. M. Keck Observatory,657.90480249,2372.0000000000005,3.4100000000000006,2.8181630566165103,3.375114684692225,0.5327543789924978,0.0,0.010195648390403,0.9994427267364604,1.6931248283857687,1.7110395926526365,0.0909090909008264,0.0382395382366784,0.0,0.0310370910523289,0.002819981355317,23,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 32963 b en cube26_cluster7 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.002819981355317036,3.599551212651875e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster0,HD 114729 b,Radial Velocity,2002.0,W. M. Keck Observatory,262.20975000000004,1121.7899999999995,2.067,2.4186488364481624,3.0499115642488444,0.3153404766272883,0.0,0.2932342759088295,0.8807369250914373,1.4020116483652143,1.4211610825398109,0.0909090909008264,0.0324950954136809,0.0,0.0343515742645012,0.002750427262456,24,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 114729 b en cube19_cluster0 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0027504272624560453,4.5536491244391186e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster3,HD 114729 b,Radial Velocity,2002.0,W. M. Keck Observatory,262.20975000000004,1121.7899999999995,2.067,2.4186488364481624,3.0499115642488444,0.3153404766272883,0.0,0.2932342759088295,0.8807369250914373,1.4020116483652143,1.4211610825398109,0.0909090909008264,0.0324950954136809,0.0,0.0343515742645012,0.002750427262456,25,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 114729 b en cube26_cluster3 con ATI=0.003, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0027504272624560453,4.5536491244391186e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster3,HD 110014 b,Radial Velocity,2009.0,La Silla Observatory,3524.590000000001,835.4770000000003,2.14,3.5471086047050946,2.9219344986213027,0.3304137733491908,0.0,0.1447224436504412,0.8943603762212048,2.573130438497994,2.3488239492656406,0.1666666666388888,0.0883277216490226,0.0,0.0181358571688281,0.0027033320063173,26,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 110014 b en cube24_cluster3 con ATI=0.003, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1666666666388888,1.0,0.002703332006317299,1.3010426069826053e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster5,HD 110014 b,Radial Velocity,2009.0,La Silla Observatory,3524.590000000001,835.4770000000003,2.14,3.5471086047050946,2.9219344986213027,0.3304137733491908,0.0,0.1447224436504412,0.8943603762212048,2.573130438497994,2.3488239492656406,0.1666666666388888,0.0883277216490226,0.0,0.0181358571688281,0.0027033320063173,27,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 110014 b en cube17_cluster5 con ATI=0.003, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1666666666388888,1.0,0.002703332006317299,1.3010426069826053e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster3,HIP 38594 b,Radial Velocity,2020.0,Multiple Observatories,8.1,60.72200000000001,0.256,0.9084850188786496,1.7833460674766746,-0.5917600346881504,0.0,0.1134455897472564,0.9478906649120936,0.3140363297197582,0.4571497730459135,0.0909090909008264,0.0318753573442932,0.0,0.027616611464549,0.0023797752910336,28,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HIP 38594 b en cube19_cluster3 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0023797752910336826,8.239936510889834e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster2,HD 217107 c,Radial Velocity,2005.0,Lick Observatory,1388.91013859,5138.700000000002,5.9220000000000015,3.1426741481300144,3.7108532640857086,0.7724684030532805,0.0,0.0413286455461908,0.9917050722143954,1.905723060101445,1.892978866470063,0.1666666666388888,0.089656152304956,0.0,0.0139415068092533,0.0023043105024573,29,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 217107 c en cube26_cluster2 con ATI=0.002, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1666666666388888,1.0,0.002304310502457285,1.5178830414797062e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube33_cluster1,HD 217107 c,Radial Velocity,2005.0,Lick Observatory,1388.91013859,5138.700000000002,5.9220000000000015,3.1426741481300144,3.7108532640857086,0.7724684030532805,0.0,0.0413286455461908,0.9917050722143954,1.905723060101445,1.892978866470063,0.1666666666388888,0.089656152304956,0.0,0.0139415068092533,0.0023043105024573,30,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 217107 c en cube33_cluster1 con ATI=0.002, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1666666666388888,1.0,0.002304310502457285,1.5178830414797062e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster9,HD 173416 b,Radial Velocity,2008.0,Xinglong Station,585.1220972900002,322.0299999999998,1.1579999999999997,2.767246499665834,2.5078963320298726,0.0637085593914172,0.0,0.1110421866128544,0.9796161502917784,1.9312810556558768,1.7305943918798892,0.0909090909008264,0.0329222748549922,0.0,0.0253266998697796,0.0022554949294339,31,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 173416 b en cube17_cluster9 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0022554949294339337,3.382710778154774e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster13,HD 154345 b,Radial Velocity,2006.0,W. M. Keck Observatory,376.9444906999999,3280.000000000001,4.158000000000003,2.576277400185532,3.515873843711679,0.6188844849954507,0.0,0.0372265497588079,0.9918407861958114,1.404319452281639,1.438059447851697,0.0909090909008264,0.0482075395835754,0.0,0.0240151375378837,0.0021653811721827,32,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 154345 b en cube26_cluster13 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0021653811721827013,1.3010426069826053e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster1,GJ 536 c,Radial Velocity,2025.0,Multiple Facilities,5.89,32.761,0.1617,0.7701152947871016,1.515357149738369,-0.7912899800935989,0.0,0.1187654745662584,0.9715297163414768,0.2649962448743119,0.4499069631851037,0.0909090909008264,0.0219842486770576,0.0,0.0241222211655001,0.0021304958803922,33,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 536 c en cube13_cluster1 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.002130495880392197,3.0357660829594124e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube5_cluster0,HD 109749 b,Radial Velocity,2005.0,W. M. Keck Observatory,85.81409999999994,5.239891000000001,0.0615,1.9335586520572243,0.7193222529014964,-1.2111248842245832,0.0,0.2166235747371135,0.9767438525586224,1.6937845677567256,1.658398938767779,0.0909090909008264,0.0253572142111956,0.0,0.0225244780651935,0.0020000586800244,34,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 109749 b en cube5_cluster0 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.002000058680024474,7.41594285980085e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster3,HD 40307 f,Radial Velocity,2013.0,La Silla Observatory,5.200000000000001,51.75999999999999,0.2469999999999999,0.7160033436347992,1.713994267660644,-0.6073030467403344,0.0,0.207996685702319,0.8143836101856436,0.1446719210812512,0.2203447709662633,0.0909090909008264,0.0319895897190457,0.0,0.0258071564483745,0.0019106295668311,35,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 40307 f en cube13_cluster3 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.001910629566831118,1.7997756063259374e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster2,GJ 3138 d,Radial Velocity,2017.0,La Silla Observatory,10.5,257.80000000000007,0.6980000000000001,1.021189299069938,2.4112829130173843,-0.1561445773768388,0.0,0.1746112915733947,0.9277802446292838,0.2174283280641433,0.3286635867889532,0.0909090909008264,0.0413316623255026,0.0,0.0219930564164392,0.0018549748418486,36,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla GJ 3138 d en cube19_cluster2 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0018549748418486014,1.3010426069826053e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster3,HD 11506 d,Radial Velocity,2022.0,Multiple Observatories,4068.203609599999,26500.000000000004,18.200000000000003,3.609402680807461,4.423245873936808,1.260071387985075,0.0,0.4717093406443083,0.8042345867696139,2.1349873894951914,2.077414169045359,0.2499999999375,0.2333333332783333,0.0,0.0085134054616624,0.0017116937804376,37,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 11506 d en cube32_cluster3 con ATI=0.002, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.2499999999375,1.0,0.001711693780437635,3.491130995403324e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster1,HD 217107 c,Radial Velocity,2005.0,Lick Observatory,1388.91013859,5138.700000000002,5.9220000000000015,3.1426741481300144,3.7108532640857086,0.7724684030532805,0.0,0.0545546124462426,0.9892516221939044,1.905723060101445,1.892978866470063,0.1666666666388888,0.0884967320151978,0.0,0.0102629709385098,0.0016921101079596,38,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 217107 c en cube32_cluster1 con ATI=0.002, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1666666666388888,1.0,0.0016921101079596004,4.336808689942018e-19,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 217107 c,Radial Velocity,2005.0,Lick Observatory,1388.91013859,5138.700000000002,5.9220000000000015,3.1426741481300144,3.7108532640857086,0.7724684030532805,0.0,0.0545546124462426,0.9892516221939044,1.905723060101445,1.892978866470063,0.1666666666388888,0.0884967320151978,0.0,0.0102629709385098,0.0016921101079596,39,weak_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 217107 c en cube25_cluster2 con ATI=0.002, deficit weak_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.1666666666388888,1.0,0.0016921101079596004,4.336808689942018e-19,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube11_cluster1,HD 160691 d,Radial Velocity,2004.0,La Silla Observatory,10.489999999999998,9.6392,0.0952,1.0207754881935578,0.9840409913714268,-1.0213630516155257,0.0,0.4442598800693537,0.8772598847527711,0.6927618244030822,0.6573761954141357,0.0909090909008264,0.019680617211773,0.0,0.0210383664623445,0.0016778286305877,40,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 160691 d en cube11_cluster1 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0016778286305877328,3.2742905609062234e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster7,HIP 109384 b,Radial Velocity,2016.0,Haute-Provence Observatory,495.81480000000016,499.48,1.134,2.695319486252699,2.698518103045416,0.0546130545568877,0.0,0.2967267387676577,0.9427355737359244,1.7958134519042273,1.8677503834439069,0.0909090909008264,0.0316505267344741,0.0,0.0195590844428112,0.001676276790206,41,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HIP 109384 b en cube19_cluster7 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0016762767902060657,6.570265165262157e-17,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube11_cluster0,HD 206255 b,Radial Velocity,2019.0,Las Campanas Observatory,34.2,96.045,0.4610000000000001,1.534026106056135,1.9824747608798488,-0.3362990746103518,0.0,0.2395252480706137,0.8818775052063688,0.8732011857628522,0.7716756228408146,0.0909090909008264,0.0342726844992549,0.0,0.0209022309932874,0.0016757461199938,42,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 206255 b en cube11_cluster0 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0016757461199937978,2.168404344971009e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster4,HD 206255 b,Radial Velocity,2019.0,Las Campanas Observatory,34.2,96.045,0.4610000000000001,1.534026106056135,1.9824747608798488,-0.3362990746103518,0.0,0.2395252480706137,0.8818775052063688,0.8732011857628522,0.7716756228408146,0.0909090909008264,0.0342726844992549,0.0,0.0209022309932874,0.0016757461199938,43,no_deficit,menor masa planetaria o menor proxy RV a escala orbital comparable,"Selected among R3-valid preferred-method members, prioritizing lower imputation and medoid proximity.","Ancla HD 206255 b en cube17_cluster4 con ATI=0.002, deficit no_deficit y uso prudente para priorizacion observacional.",ATI prioriza submuestreo topologico local; no equivale a una conclusion sobre objetos ausentes.,0.0909090909008264,1.0,0.0016757461199937978,2.168404344971009e-18,bottleneck=TOI_region; strongest=anchor_low_imputation
