config_id,node_id,Astrometry,Eclipse Timing Variations,Imaging,Microlensing,Orbital Brightness Modulation,Pulsar Timing,Pulsation Timing Variations,Radial Velocity,Transit,Transit Timing Variations,Disk Kinematics
joint_pca2_cubes10_overlap0p35,cube5_cluster0,0,0,0,0,2,0,0,1,187,0,
joint_pca2_cubes10_overlap0p35,cube6_cluster0,0,0,0,0,1,0,0,0,10,0,
joint_pca2_cubes10_overlap0p35,cube6_cluster1,0,0,0,0,0,0,0,0,5,0,
joint_pca2_cubes10_overlap0p35,cube11_cluster0,0,0,0,0,0,0,0,0,87,0,
joint_pca2_cubes10_overlap0p35,cube11_cluster1,0,0,0,0,0,0,0,0,4,0,
joint_pca2_cubes10_overlap0p35,cube12_cluster0,0,0,0,0,2,0,0,36,376,2,
joint_pca2_cubes10_overlap0p35,cube13_cluster0,0,0,0,0,2,0,0,49,462,3,
joint_pca2_cubes10_overlap0p35,cube14_cluster0,0,0,0,0,1,0,0,56,882,2,
joint_pca2_cubes10_overlap0p35,cube15_cluster0,0,0,0,0,2,0,0,52,1387,4,
joint_pca2_cubes10_overlap0p35,cube16_cluster0,0,0,0,0,1,0,0,21,338,2,
joint_pca2_cubes10_overlap0p35,cube16_cluster1,0,0,0,0,0,0,0,0,4,0,
joint_pca2_cubes10_overlap0p35,cube16_cluster2,0,0,0,0,0,0,0,0,8,0,
joint_pca2_cubes10_overlap0p35,cube16_cluster3,0,0,0,0,0,0,0,1,5,0,
joint_pca2_cubes10_overlap0p35,cube17_cluster0,0,0,0,0,0,0,0,0,6,0,
joint_pca2_cubes10_overlap0p35,cube20_cluster0,0,0,0,0,0,0,0,0,25,0,
joint_pca2_cubes10_overlap0p35,cube21_cluster0,0,0,0,2,0,0,0,51,203,4,
joint_pca2_cubes10_overlap0p35,cube22_cluster0,0,0,0,3,0,0,0,108,476,7,
joint_pca2_cubes10_overlap0p35,cube22_cluster1,0,0,0,1,0,0,0,5,0,1,
joint_pca2_cubes10_overlap0p35,cube23_cluster0,0,0,0,4,0,0,0,182,1451,6,
joint_pca2_cubes10_overlap0p35,cube24_cluster0,0,0,0,1,0,2,0,155,2214,12,
joint_pca2_cubes10_overlap0p35,cube25_cluster0,0,0,0,0,0,0,0,63,538,5,
joint_pca2_cubes10_overlap0p35,cube25_cluster1,0,0,0,0,0,0,0,0,4,0,
joint_pca2_cubes10_overlap0p35,cube25_cluster2,0,0,0,0,0,0,0,0,8,0,
joint_pca2_cubes10_overlap0p35,cube25_cluster3,0,0,0,0,0,0,0,1,5,0,
joint_pca2_cubes10_overlap0p35,cube26_cluster0,0,0,0,0,0,0,0,0,6,0,
joint_pca2_cubes10_overlap0p35,cube29_cluster0,0,0,0,7,0,0,0,25,3,3,
joint_pca2_cubes10_overlap0p35,cube30_cluster0,0,0,0,38,0,0,0,226,79,9,
joint_pca2_cubes10_overlap0p35,cube31_cluster0,1,1,1,37,0,0,0,292,458,7,
joint_pca2_cubes10_overlap0p35,cube31_cluster1,0,0,0,0,0,0,0,5,0,0,
joint_pca2_cubes10_overlap0p35,cube32_cluster0,1,0,1,14,0,0,0,33,5,1,
joint_pca2_cubes10_overlap0p35,cube32_cluster1,0,0,0,17,0,2,0,97,685,5,
joint_pca2_cubes10_overlap0p35,cube32_cluster2,0,0,0,0,0,0,0,6,0,0,
joint_pca2_cubes10_overlap0p35,cube33_cluster0,0,0,0,5,0,0,0,27,139,2,
joint_pca2_cubes10_overlap0p35,cube38_cluster0,0,0,0,11,0,0,0,10,0,0,
joint_pca2_cubes10_overlap0p35,cube39_cluster0,0,0,0,114,0,0,0,255,12,3,
joint_pca2_cubes10_overlap0p35,cube40_cluster0,2,9,0,141,0,0,2,380,50,4,
joint_pca2_cubes10_overlap0p35,cube41_cluster0,3,5,1,27,0,0,2,122,6,4,
joint_pca2_cubes10_overlap0p35,cube41_cluster1,0,0,0,46,0,0,0,9,41,2,
joint_pca2_cubes10_overlap0p35,cube42_cluster0,0,0,0,13,0,0,0,2,6,0,
joint_pca2_cubes10_overlap0p35,cube47_cluster0,0,0,7,0,0,0,0,0,0,0,
joint_pca2_cubes10_overlap0p35,cube47_cluster1,0,0,0,33,0,0,0,46,0,0,
joint_pca2_cubes10_overlap0p35,cube48_cluster0,0,9,1,47,0,0,1,139,1,1,
joint_pca2_cubes10_overlap0p35,cube48_cluster1,0,0,6,0,0,0,0,0,0,0,
joint_pca2_cubes10_overlap0p35,cube49_cluster0,1,9,7,10,0,0,1,126,2,3,
joint_pca2_cubes10_overlap0p35,cube50_cluster0,0,0,3,1,0,0,0,16,0,0,
joint_pca2_cubes10_overlap0p35,cube54_cluster0,0,0,7,0,0,0,0,0,0,0,
joint_pca2_cubes10_overlap0p35,cube55_cluster0,0,0,6,0,0,0,0,0,0,0,
joint_pca2_cubes10_overlap0p35,cube55_cluster1,0,0,0,0,0,0,0,6,0,0,
joint_pca2_cubes10_overlap0p35,cube56_cluster0,0,2,4,1,0,0,0,34,0,0,
joint_pca2_cubes10_overlap0p35,cube57_cluster0,0,0,2,1,0,0,0,12,0,0,
joint_pca2_cubes10_overlap0p35,cube61_cluster0,0,0,8,0,0,0,0,0,0,0,
joint_pca2_cubes10_overlap0p35,cube62_cluster0,0,0,5,0,0,0,0,0,0,0,
thermal_pca2_cubes10_overlap0p35,cube11_cluster0,1,3,4,3,0,0,0,20,0,0,1.0
thermal_pca2_cubes10_overlap0p35,cube11_cluster1,0,0,5,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube11_cluster2,0,0,1,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster0,1,5,4,5,0,0,0,26,0,0,1.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster1,0,1,0,0,0,0,0,9,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster2,0,0,0,1,0,0,0,16,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster3,0,1,1,0,0,0,0,7,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster4,0,0,0,0,0,1,0,7,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster5,0,0,0,2,0,1,1,18,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster6,0,0,1,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster7,0,0,2,0,0,0,0,13,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster8,0,0,0,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster9,0,0,0,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube13_cluster0,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube13_cluster1,0,0,0,0,0,0,0,6,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube13_cluster2,0,0,0,0,0,1,0,7,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube13_cluster3,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube13_cluster4,0,0,0,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube13_cluster5,0,0,0,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube17_cluster0,0,0,1,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube17_cluster1,0,0,2,1,0,0,0,1,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster0,3,8,1,189,0,0,0,349,161,8,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster1,0,1,0,0,0,0,0,9,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster2,0,1,1,0,0,0,0,7,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster3,0,0,0,0,0,1,0,7,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster4,0,0,0,2,0,1,1,18,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster5,0,0,1,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster6,1,0,0,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster7,0,0,2,0,0,0,0,13,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster8,0,0,0,1,0,0,0,3,0,1,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster9,0,0,0,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster10,0,0,0,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster11,0,0,0,4,0,0,0,2,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster12,0,0,0,0,0,0,0,3,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster13,0,0,3,1,0,0,0,1,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster0,1,2,0,117,0,0,0,211,534,10,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster1,0,0,0,0,0,0,0,6,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster2,0,0,0,0,0,0,0,6,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster3,0,0,0,0,0,1,0,7,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster4,0,0,0,0,0,0,0,3,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster5,0,0,0,0,0,0,0,3,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster6,0,0,0,1,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster7,0,0,0,4,0,0,0,2,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster8,0,0,0,0,0,0,0,3,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster9,0,0,0,0,0,0,0,2,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,2,5,0,182,0,0,0,422,103,6,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster1,0,0,0,1,0,0,0,28,21,2,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster2,0,0,0,1,0,0,0,2,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster3,0,0,0,1,0,0,0,17,4,1,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster4,0,0,0,2,0,0,0,7,9,1,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster5,0,0,0,5,0,0,0,14,5,1,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster6,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster7,0,0,1,4,0,0,0,8,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster8,0,0,0,0,0,0,0,3,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster9,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster0,0,1,0,100,0,3,0,380,2486,23,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster1,0,0,0,2,0,0,0,19,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster2,0,0,0,1,0,0,0,2,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster3,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster4,0,0,0,0,0,0,0,6,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster5,0,0,0,0,0,0,0,4,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster6,0,0,0,0,0,0,0,4,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster7,0,0,0,0,0,0,0,2,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster8,0,0,0,0,0,0,0,0,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube28_cluster0,0,0,0,0,0,1,0,1,255,1,0.0
thermal_pca2_cubes10_overlap0p35,cube28_cluster1,0,0,0,0,0,0,0,0,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster0,0,0,0,8,0,0,0,53,7,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster1,0,0,0,0,1,0,0,47,319,1,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster2,0,0,0,1,0,0,0,28,21,2,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster3,0,0,0,0,0,0,0,4,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster4,0,0,0,0,0,0,0,4,11,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster5,0,0,0,2,0,0,0,7,9,1,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster6,0,0,0,0,0,0,0,0,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster7,0,0,0,0,0,0,0,1,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster8,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster9,0,0,0,0,0,0,0,2,3,1,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster10,0,0,1,4,0,0,0,8,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster11,0,0,0,0,0,0,0,3,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster12,0,0,0,0,0,0,0,3,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster13,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster14,0,0,0,0,0,0,0,3,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster0,0,0,0,5,6,2,0,203,2580,14,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster1,0,0,0,0,0,0,0,4,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster2,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster3,0,0,0,0,0,0,0,1,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster4,0,0,0,0,0,0,0,4,0,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster5,0,0,0,0,0,0,0,6,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster6,0,0,0,0,0,0,0,4,2,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster7,0,0,0,0,0,0,0,2,3,1,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster8,0,0,0,0,0,0,0,3,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster9,0,0,0,0,0,0,0,4,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster10,0,0,0,0,0,0,0,3,1,0,0.0
thermal_pca2_cubes10_overlap0p35,cube34_cluster11,0,0,0,0,0,0,0,3,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube35_cluster0,0,0,0,0,2,1,0,1,230,1,0.0
thermal_pca2_cubes10_overlap0p35,cube35_cluster1,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster0,0,0,0,0,0,0,0,0,16,0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster1,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster0,0,0,0,0,3,0,0,42,669,1,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster1,0,0,0,0,0,0,0,0,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster2,0,0,0,0,0,0,0,1,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster3,0,0,0,0,0,0,0,0,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster4,0,0,0,0,0,0,0,3,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster5,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube41_cluster0,0,0,0,0,5,0,0,52,767,1,0.0
thermal_pca2_cubes10_overlap0p35,cube41_cluster1,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube41_cluster2,0,0,0,0,0,0,0,1,3,0,0.0
thermal_pca2_cubes10_overlap0p35,cube41_cluster3,0,0,0,0,0,0,0,3,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube42_cluster0,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster0,0,0,0,0,1,0,0,0,18,0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster1,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster2,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster3,0,0,0,0,0,0,0,0,7,0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster4,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster5,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster0,0,0,0,0,1,0,0,1,105,1,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster1,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster2,0,0,0,0,0,0,0,0,7,0,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster3,0,0,0,0,0,0,0,0,7,0,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster4,0,0,0,0,0,0,0,0,5,0,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster5,0,0,0,0,0,0,0,0,4,0,0.0
thermal_pca2_cubes10_overlap0p35,cube48_cluster0,0,0,0,0,0,0,0,0,5,0,0.0
