config_id,node_id,method,node_count,node_fraction,global_fraction,enrichment_ratio,z_score,empirical_p_value,fdr_q_value
orbital_pca2_cubes10_overlap0p35,cube26_cluster4,Radial Velocity,6,1.0,0.1833553500660502,5.453890489913545,5.364530009359463,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster0,Radial Velocity,6,1.0,0.1833553500660502,5.453890489913545,5.344322110511983,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube24_cluster0,Radial Velocity,6,1.0,0.1833553500660502,5.453890489913545,5.344322110511983,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube24_cluster1,Radial Velocity,6,1.0,0.1833553500660502,5.453890489913545,5.332076508609525,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster9,Radial Velocity,7,0.875,0.1833553500660502,4.772154178674351,5.316385734862363,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube26_cluster11,Radial Velocity,7,0.875,0.1833553500660502,4.772154178674351,5.285926320332071,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube26_cluster14,Radial Velocity,6,1.0,0.1833553500660502,5.453890489913545,5.242858936384276,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster6,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,5.071520374098197,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube24_cluster4,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,5.071520374098197,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster3,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.993643545342362,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube18_cluster1,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.993643545342362,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube24_cluster2,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.993643545342362,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.993643545342362,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster5,Radial Velocity,6,0.8571428571428571,0.1833553500660502,4.674763277068752,4.890849706594843,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube24_cluster3,Radial Velocity,6,0.8571428571428571,0.1833553500660502,4.674763277068752,4.890849706594843,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube33_cluster3,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.878971321590208,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube26_cluster7,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.87708349150095,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster10,Radial Velocity,5,1.0,0.1833553500660502,5.453890489913545,4.758439615163896,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube32_cluster3,Radial Velocity,5,0.8333333333333334,0.1833553500660502,4.544908741594621,4.262313474594398,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube26_cluster13,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.2610232625644695,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube26_cluster10,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.175110299404092,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,Radial Velocity,6,0.6666666666666666,0.1833553500660502,3.6359269932756964,4.080317780305031,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,Radial Velocity,6,0.6666666666666666,0.1833553500660502,3.6359269932756964,4.080317780305031,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube17_cluster5,Pulsation Timing Variations,1,0.14285714285714285,0.00035226772346983706,405.5357142857143,,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube24_cluster3,Pulsation Timing Variations,1,0.14285714285714285,0.00035226772346983706,405.5357142857143,,0.000999000999000999,0.02099595319934303
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,Eclipse Timing Variations,2,0.09090909090909091,0.0014090708938793483,64.51704545454545,11.000343326206798,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube17_cluster11,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.54347618734149,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube18_cluster3,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.54347618734149,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube24_cluster6,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.54347618734149,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube25_cluster8,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.54347618734149,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube19_cluster7,Radial Velocity,6,0.6666666666666666,0.1833553500660502,3.6359269932756964,3.919375408453139,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube26_cluster5,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.863306022928272,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube13_cluster3,Radial Velocity,20,0.3333333333333333,0.1833553500660502,1.8179634966378482,3.305698367395689,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube13_cluster0,Transit,275,0.8384146341463414,0.7715543813298107,1.0866565655440825,2.888694782540289,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube0_cluster0,Transit,35,0.9722222222222222,0.7715543813298107,1.26008256287334,2.8309293208141364,0.001998001998001998,0.0359061228626446
orbital_pca2_cubes10_overlap0p35,cube17_cluster1,Radial Velocity,4,1.0,0.1833553500660502,5.453890489913545,4.09852843855403,0.002997002997002997,0.050907996113475566
orbital_pca2_cubes10_overlap0p35,cube11_cluster2,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.8663333400960727,0.002997002997002997,0.050907996113475566
orbital_pca2_cubes10_overlap0p35,cube17_cluster7,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.8663333400960727,0.002997002997002997,0.050907996113475566
orbital_pca2_cubes10_overlap0p35,cube19_cluster3,Radial Velocity,14,0.4117647058823529,0.1833553500660502,2.2457196134938124,3.7445011305681986,0.002997002997002997,0.050907996113475566
orbital_pca2_cubes10_overlap0p35,cube11_cluster4,Pulsar Timing,1,0.25,0.0008806693086745927,283.875,18.230011885167087,0.003996003996003996,0.06272208803854373
orbital_pca2_cubes10_overlap0p35,cube17_cluster12,Pulsar Timing,1,0.25,0.0008806693086745927,283.875,18.230011885167087,0.003996003996003996,0.06272208803854373
orbital_pca2_cubes10_overlap0p35,cube17_cluster8,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.707441068347126,0.003996003996003996,0.06272208803854373
orbital_pca2_cubes10_overlap0p35,cube18_cluster2,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.707441068347126,0.003996003996003996,0.06272208803854373
orbital_pca2_cubes10_overlap0p35,cube24_cluster5,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.707441068347126,0.003996003996003996,0.06272208803854373
orbital_pca2_cubes10_overlap0p35,cube25_cluster7,Radial Velocity,4,0.8,0.1833553500660502,4.363112391930836,3.707441068347126,0.003996003996003996,0.06272208803854373
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,Eclipse Timing Variations,1,0.25,0.0014090708938793483,177.421875,15.7797338380595,0.004995004995004995,0.0764667431334098
orbital_pca2_cubes10_overlap0p35,cube5_cluster0,Orbital Brightness Modulation,3,0.00430416068866571,0.0008806693086745927,4.887374461979914,3.784397444052194,0.004995004995004995,0.0764667431334098
orbital_pca2_cubes10_overlap0p35,cube32_cluster3,Imaging,1,0.16666666666666666,0.0008806693086745927,189.25,14.106735979665885,0.005994005994005994,0.08744196979491096
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,Pulsar Timing,1,0.1111111111111111,0.0008806693086745927,126.16666666666666,14.106735979665883,0.005994005994005994,0.08744196979491096
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,Pulsar Timing,1,0.1111111111111111,0.0008806693086745927,126.16666666666666,14.106735979665883,0.005994005994005994,0.08744196979491096
orbital_pca2_cubes10_overlap0p35,cube1_cluster1,Orbital Brightness Modulation,2,0.012578616352201259,0.0008806693086745927,14.283018867924529,6.091635433621309,0.005994005994005994,0.08744196979491096
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,Imaging,1,0.1111111111111111,0.0008806693086745927,126.16666666666666,12.871156384205216,0.006993006993006993,0.09967044449803071
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,Imaging,1,0.1111111111111111,0.0008806693086745927,126.16666666666666,12.871156384205216,0.006993006993006993,0.09967044449803071
orbital_pca2_cubes10_overlap0p35,cube2_cluster0,Transit,19,1.0,0.7715543813298107,1.2960849218125785,2.3781466638069992,0.007992007992007992,0.1113493248324709
orbital_pca2_cubes10_overlap0p35,cube7_cluster4,Transit,19,1.0,0.7715543813298107,1.2960849218125785,2.3781466638069992,0.007992007992007992,0.1113493248324709
orbital_pca2_cubes10_overlap0p35,cube13_cluster8,Eclipse Timing Variations,1,0.25,0.0014090708938793483,177.421875,11.135528725660043,0.008991008991008992,0.12251484778957308
orbital_pca2_cubes10_overlap0p35,cube26_cluster11,Eclipse Timing Variations,1,0.125,0.0014090708938793483,88.7109375,11.135528725660043,0.008991008991008992,0.12251484778957308
orbital_pca2_cubes10_overlap0p35,cube1_cluster2,Transit,17,1.0,0.7715543813298107,1.2960849218125785,2.238162463132863,0.00999000999000999,0.13464796073491725
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,Microlensing,2,0.5,0.034610303830911494,14.446564885496182,4.5430047477381965,0.011988011988011988,0.15984015984015984
orbital_pca2_cubes10_overlap0p35,cube26_cluster0,Eclipse Timing Variations,1,0.08333333333333333,0.0014090708938793483,59.140625,7.843202074411679,0.013986013986013986,0.18449635470912068
orbital_pca2_cubes10_overlap0p35,cube11_cluster0,Radial Velocity,3,0.75,0.1833553500660502,4.090417867435159,3.1493675007286086,0.01898101898101898,0.24517149517149517
orbital_pca2_cubes10_overlap0p35,cube17_cluster4,Radial Velocity,3,0.75,0.1833553500660502,4.090417867435159,3.1493675007286086,0.01898101898101898,0.24517149517149517
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,Microlensing,4,0.18181818181818182,0.034610303830911494,5.253296321998612,3.099961634705114,0.02097902097902098,0.26818542282459806
orbital_pca2_cubes10_overlap0p35,cube0_cluster0,Orbital Brightness Modulation,1,0.027777777777777776,0.0008806693086745927,31.541666666666664,6.6674241993850565,0.022977022977022976,0.29072967848478054
orbital_pca2_cubes10_overlap0p35,cube11_cluster3,Pulsar Timing,1,0.02631578947368421,0.0008806693086745927,29.88157894736842,5.4146197379233625,0.027972027972027972,0.35035671399307766
orbital_pca2_cubes10_overlap0p35,cube26_cluster2,Eclipse Timing Variations,1,0.04,0.0014090708938793483,28.387500000000003,5.4132273463277265,0.03396603396603397,0.41700873384041703
orbital_pca2_cubes10_overlap0p35,cube33_cluster1,Eclipse Timing Variations,1,0.04,0.0014090708938793483,28.387500000000003,5.4132273463277265,0.03396603396603397,0.41700873384041703
orbital_pca2_cubes10_overlap0p35,cube19_cluster2,Radial Velocity,9,0.3333333333333333,0.1833553500660502,1.8179634966378482,2.208657283817674,0.03596403596403597,0.43720984897455495
orbital_pca2_cubes10_overlap0p35,cube17_cluster8,Transit Timing Variations,1,0.2,0.005900484368119771,33.8955223880597,5.1016690432668215,0.03796203796203796,0.4440842176691233
orbital_pca2_cubes10_overlap0p35,cube18_cluster2,Transit Timing Variations,1,0.2,0.005900484368119771,33.8955223880597,5.1016690432668215,0.03796203796203796,0.4440842176691233
orbital_pca2_cubes10_overlap0p35,cube24_cluster5,Transit Timing Variations,1,0.2,0.005900484368119771,33.8955223880597,5.1016690432668215,0.03796203796203796,0.4440842176691233
orbital_pca2_cubes10_overlap0p35,cube25_cluster7,Transit Timing Variations,1,0.2,0.005900484368119771,33.8955223880597,5.1016690432668215,0.03796203796203796,0.4440842176691233
orbital_pca2_cubes10_overlap0p35,cube0_cluster1,Transit,12,1.0,0.7715543813298107,1.2960849218125785,1.9313695444157175,0.03996003996003996,0.4588004588004588
orbital_pca2_cubes10_overlap0p35,cube5_cluster1,Transit,12,1.0,0.7715543813298107,1.2960849218125785,1.9313695444157175,0.03996003996003996,0.4588004588004588
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,Eclipse Timing Variations,1,0.030303030303030304,0.0014090708938793483,21.50568181818182,4.836346131372218,0.04195804195804196,0.47298156389065477
orbital_pca2_cubes10_overlap0p35,cube32_cluster1,Eclipse Timing Variations,1,0.030303030303030304,0.0014090708938793483,21.50568181818182,4.836346131372218,0.04195804195804196,0.47298156389065477
orbital_pca2_cubes10_overlap0p35,cube6_cluster2,Transit,12,1.0,0.7715543813298107,1.2960849218125785,1.863211705378938,0.04695304695304695,0.5215836794784163
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,Eclipse Timing Variations,3,0.0056925996204933585,0.0014090708938793483,4.0399667931688805,2.4961751802176457,0.04795204795204795,0.5215836794784163
orbital_pca2_cubes10_overlap0p35,cube13_cluster4,Radial Velocity,3,0.5,0.1833553500660502,2.7269452449567724,2.28921852205262,0.04795204795204795,0.5215836794784163
orbital_pca2_cubes10_overlap0p35,cube7_cluster2,Radial Velocity,3,0.5,0.1833553500660502,2.7269452449567724,2.28921852205262,0.04795204795204795,0.5215836794784163
orbital_pca2_cubes10_overlap0p35,cube13_cluster1,Transit Timing Variations,2,0.037037037037037035,0.005900484368119771,6.276948590381426,2.703402726760323,0.04995004995004995,0.5385918429396691
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,Microlensing,4,0.12121212121212122,0.034610303830911494,3.502197547999075,2.151788598392556,0.05094905094905095,0.5399728476651554
orbital_pca2_cubes10_overlap0p35,cube32_cluster1,Microlensing,4,0.12121212121212122,0.034610303830911494,3.502197547999075,2.151788598392556,0.05094905094905095,0.5399728476651554
orbital_pca2_cubes10_overlap0p35,cube19_cluster5,Transit Timing Variations,1,0.09090909090909091,0.005900484368119771,15.40705563093623,3.5384355060193373,0.06593406593406594,0.6756879484152212
orbital_pca2_cubes10_overlap0p35,cube26_cluster6,Transit Timing Variations,1,0.09090909090909091,0.005900484368119771,15.40705563093623,3.5384355060193373,0.06593406593406594,0.6756879484152212
orbital_pca2_cubes10_overlap0p35,cube13_cluster7,Radial Velocity,2,0.6666666666666666,0.1833553500660502,3.6359269932756964,2.4087612916511056,0.06593406593406594,0.6756879484152212
orbital_pca2_cubes10_overlap0p35,cube19_cluster11,Radial Velocity,2,0.6666666666666666,0.1833553500660502,3.6359269932756964,2.4087612916511056,0.06593406593406594,0.6756879484152212
orbital_pca2_cubes10_overlap0p35,cube13_cluster2,Radial Velocity,3,0.5,0.1833553500660502,2.7269452449567724,2.1722576186348133,0.07292707292707293,0.7351997595900035
orbital_pca2_cubes10_overlap0p35,cube19_cluster1,Radial Velocity,3,0.5,0.1833553500660502,2.7269452449567724,2.1722576186348133,0.07292707292707293,0.7351997595900035
orbital_pca2_cubes10_overlap0p35,cube13_cluster1,Radial Velocity,14,0.25925925925925924,0.1833553500660502,1.413971608496104,1.7247688156002696,0.07392607392607392,0.7392607392607392
orbital_pca2_cubes10_overlap0p35,cube13_cluster6,Radial Velocity,6,0.3157894736842105,0.1833553500660502,1.7222812073411193,1.659643451213857,0.08491508491508491,0.8356722642436928
orbital_pca2_cubes10_overlap0p35,cube19_cluster10,Radial Velocity,6,0.3157894736842105,0.1833553500660502,1.7222812073411193,1.659643451213857,0.08491508491508491,0.8356722642436928
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,Pulsation Timing Variations,1,0.0018975332068311196,0.00035226772346983706,5.386622390891841,2.98345271439148,0.1018981018981019,0.9949106012098138
orbital_pca2_cubes10_overlap0p35,cube6_cluster0,Orbital Brightness Modulation,4,0.0012062726176115801,0.0008806693086745927,1.3697225572979492,1.7172537228826665,0.1068931068931069,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,Imaging,2,0.003795066413662239,0.0008806693086745927,4.309297912713473,1.9034935437854636,0.11788211788211789,1.0
orbital_pca2_cubes10_overlap0p35,cube0_cluster3,Transit,8,1.0,0.7715543813298107,1.2960849218125785,1.5531270540367679,0.12387612387612387,1.0
orbital_pca2_cubes10_overlap0p35,cube5_cluster3,Transit,8,1.0,0.7715543813298107,1.2960849218125785,1.5531270540367679,0.12387612387612387,1.0
orbital_pca2_cubes10_overlap0p35,cube13_cluster8,Radial Velocity,2,0.5,0.1833553500660502,2.7269452449567724,1.8213509369582253,0.1258741258741259,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,Transit Timing Variations,1,0.045454545454545456,0.005900484368119771,7.703527815468115,2.2306193658541975,0.13286713286713286,1.0
orbital_pca2_cubes10_overlap0p35,cube2_cluster1,Transit,8,1.0,0.7715543813298107,1.2960849218125785,1.5314643496624913,0.13386613386613386,1.0
orbital_pca2_cubes10_overlap0p35,cube19_cluster6,Radial Velocity,2,0.5,0.1833553500660502,2.7269452449567724,1.7308623023323448,0.14585414585414586,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster9,Radial Velocity,2,0.5,0.1833553500660502,2.7269452449567724,1.7308623023323448,0.14585414585414586,1.0
orbital_pca2_cubes10_overlap0p35,cube18_cluster0,Pulsar Timing,2,0.0018433179723502304,0.0008806693086745927,2.093087557603687,1.580107454907653,0.15784215784215785,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,Astrometry,1,0.0018975332068311196,0.00017613386173491853,10.773244781783681,2.0264678472793123,0.17882117882117882,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster5,Microlensing,1,0.25,0.034610303830911494,7.223282442748091,1.8819149939007187,0.18281718281718282,1.0
orbital_pca2_cubes10_overlap0p35,cube11_cluster3,Transit,32,0.8421052631578947,0.7715543813298107,1.0914399341579608,1.0856742505488173,0.1938061938061938,1.0
orbital_pca2_cubes10_overlap0p35,cube18_cluster0,Pulsation Timing Variations,1,0.0009216589861751152,0.00035226772346983706,2.6163594470046085,1.9279473883058869,0.2127872127872128,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster1,Radial Velocity,2,0.3333333333333333,0.1833553500660502,1.8179634966378482,1.0674557816880343,0.2807192807192807,1.0
orbital_pca2_cubes10_overlap0p35,cube8_cluster0,Radial Velocity,2,0.3333333333333333,0.1833553500660502,1.8179634966378482,1.0674557816880343,0.2807192807192807,1.0
orbital_pca2_cubes10_overlap0p35,cube0_cluster2,Transit,5,1.0,0.7715543813298107,1.2960849218125785,1.1993137245454488,0.28471528471528473,1.0
orbital_pca2_cubes10_overlap0p35,cube5_cluster2,Transit,5,1.0,0.7715543813298107,1.2960849218125785,1.1993137245454488,0.28471528471528473,1.0
orbital_pca2_cubes10_overlap0p35,cube1_cluster3,Transit,5,1.0,0.7715543813298107,1.2960849218125785,1.1892873412575973,0.2907092907092907,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,Microlensing,1,0.1111111111111111,0.034610303830911494,3.210347752332485,1.1736803323295184,0.3006993006993007,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,Microlensing,1,0.1111111111111111,0.034610303830911494,3.210347752332485,1.1736803323295184,0.3006993006993007,1.0
orbital_pca2_cubes10_overlap0p35,cube18_cluster0,Transit Timing Variations,9,0.008294930875576038,0.005900484368119771,1.4058050760024763,0.6808568563743486,0.3146853146853147,1.0
orbital_pca2_cubes10_overlap0p35,cube13_cluster5,Transit,16,0.8421052631578947,0.7715543813298107,1.0914399341579608,0.7619357723574889,0.3226773226773227,1.0
orbital_pca2_cubes10_overlap0p35,cube19_cluster9,Transit,16,0.8421052631578947,0.7715543813298107,1.0914399341579608,0.7619357723574889,0.3226773226773227,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster8,Microlensing,1,0.1111111111111111,0.034610303830911494,3.210347752332485,0.8890520422531972,0.34265734265734266,1.0
orbital_pca2_cubes10_overlap0p35,cube2_cluster3,Transit,4,1.0,0.7715543813298107,1.2960849218125785,1.106376288729339,0.34565434565434566,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster6,Transit,4,1.0,0.7715543813298107,1.2960849218125785,1.106376288729339,0.34565434565434566,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster8,Transit,4,1.0,0.7715543813298107,1.2960849218125785,1.093397754974889,0.35064935064935066,1.0
orbital_pca2_cubes10_overlap0p35,cube8_cluster1,Transit,4,1.0,0.7715543813298107,1.2960849218125785,1.093397754974889,0.35064935064935066,1.0
orbital_pca2_cubes10_overlap0p35,cube11_cluster5,Transit,4,1.0,0.7715543813298107,1.2960849218125785,1.1050102532315005,0.3516483516483517,1.0
orbital_pca2_cubes10_overlap0p35,cube18_cluster0,Astrometry,1,0.0009216589861751152,0.00017613386173491853,5.232718894009217,0.9975887227234197,0.3516483516483517,1.0
